,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
39099,233015.0,111275.0,97484.0,40823.0,10044.0,24651.0,16299.0,44610.0,47925.0,35610.0,9777.0,54295.0,2687.0,8363.0,1593.0,694.0,8635.0,7206.0,17749.0,238897.0,801.0
39103,175543.0,70709.0,66465.0,11532.0,3862.0,32911.0,7689.0,27298.0,41332.0,18286.0,4408.0,10052.0,603.0,4629.0,750.0,809.0,3077.0,1351.0,10320.0,144053.0,328.0
39107,40886.0,17712.0,16109.0,3347.0,1021.0,26236.0,2222.0,6822.0,10474.0,4462.0,1171.0,1664.0,62.0,580.0,1064.0,137.0,784.0,486.0,2263.0,40478.0,169.0
39109,103864.0,44178.0,41106.0,11374.0,3403.0,27247.0,7819.0,17913.0,24067.0,13592.0,3626.0,7281.0,587.0,1931.0,897.0,420.0,2319.0,973.0,8118.0,96927.0,295.0
39111,14442.0,7457.0,5986.0,2679.0,375.0,22100.0,1310.0,3190.0,3012.0,2829.0,567.0,359.0,55.0,155.0,1088.0,44.0,448.0,155.0,1472.0,12533.0,40.0
39113,532761.0,254383.0,222677.0,95684.0,22869.0,26392.0,37595.0,88616.0,119582.0,80159.0,25330.0,150852.0,5200.0,23286.0,3276.0,2845.0,22440.0,16516.0,47943.0,563618.0,1259.0
39115,14857.0,7834.0,5932.0,2936.0,500.0,20301.0,1277.0,2860.0,3274.0,3071.0,504.0,1119.0,41.0,127.0,1725.0,95.0,401.0,179.0,1631.0,11076.0,25.0
39117,35032.0,14088.0,12606.0,3816.0,950.0,23630.0,3308.0,5461.0,8674.0,4994.0,934.0,1322.0,47.0,245.0,1803.0,265.0,683.0,315.0,3087.0,24087.0,85.0
39119,85991.0,37774.0,34178.0,14564.0,3110.0,21945.0,7842.0,14289.0,20003.0,13724.0,3586.0,6952.0,177.0,1746.0,3517.0,504.0,2629.0,1919.0,7455.0,85817.0,210.0
39123,40981.0,28012.0,17384.0,4464.0,1087.0,30403.0,2326.0,9043.0,7981.0,6270.0,1357.0,3044.0,60.0,1163.0,3263.0,71.0,807.0,772.0,2831.0,34855.0,135.0
39125,19057.0,8685.0,7659.0,2083.0,573.0,24174.0,1279.0,3211.0,4553.0,3135.0,518.0,1413.0,103.0,192.0,799.0,158.0,394.0,87.0,1512.0,15191.0,43.0
39127,35947.0,15105.0,13535.0,7322.0,1541.0,20852.0,3889.0,5408.0,8747.0,5998.0,1322.0,1088.0,27.0,438.0,2691.0,189.0,874.0,338.0,3479.0,26797.0,92.0
39133,161796.0,68106.0,61585.0,23293.0,7068.0,26769.0,8364.0,23519.0,31445.0,20615.0,4971.0,15693.0,1089.0,5811.0,5218.0,484.0,3761.0,6712.0,12030.0,152066.0,353.0
39135,41561.0,17859.0,16048.0,5536.0,1375.0,24605.0,3228.0,7149.0,9643.0,6494.0,1391.0,1363.0,132.0,393.0,798.0,190.0,773.0,421.0,3632.0,30685.0,114.0
39137,34116.0,13774.0,13092.0,2648.0,522.0,27367.0,1611.0,5313.0,8761.0,3426.0,792.0,2458.0,89.0,233.0,851.0,72.0,541.0,309.0,1354.0,28021.0,56.0
39139,121888.0,54210.0,47935.0,18849.0,4518.0,22520.0,10886.0,21999.0,26601.0,17791.0,4695.0,17065.0,304.0,3237.0,2048.0,535.0,4196.0,7089.0,11513.0,124584.0,331.0
39141,77193.0,31807.0,28308.0,13419.0,3312.0,22158.0,7731.0,11696.0,16820.0,13782.0,2981.0,7826.0,204.0,1374.0,4139.0,524.0,1843.0,5931.0,6388.0,73652.0,187.0
39143,59870.0,26229.0,23666.0,7757.0,1895.0,24467.0,4394.0,10213.0,13878.0,8480.0,2576.0,8872.0,423.0,797.0,1350.0,175.0,1388.0,1271.0,4093.0,57777.0,160.0
39145,77366.0,34046.0,29778.0,17569.0,2764.0,20728.0,8436.0,12825.0,17053.0,16115.0,2835.0,4996.0,154.0,1532.0,5011.0,432.0,2726.0,3640.0,7393.0,75343.0,289.0
39147,55711.0,23971.0,21349.0,8209.0,1877.0,23900.0,3424.0,9004.0,12534.0,7648.0,2175.0,5297.0,159.0,830.0,1092.0,143.0,1507.0,2991.0,3696.0,49747.0,172.0
39149,48949.0,20327.0,18428.0,4600.0,1484.0,27330.0,3004.0,7154.0,12693.0,6097.0,1798.0,3254.0,221.0,801.0,977.0,337.0,882.0,467.0,2788.0,53003.0,105.0
39151,374762.0,165524.0,151101.0,51534.0,14482.0,26442.0,24753.0,66355.0,82509.0,49242.0,15114.0,48570.0,1704.0,10207.0,3525.0,1417.0,11315.0,9173.0,27299.0,368354.0,989.0
39153,541372.0,245164.0,221887.0,75894.0,20538.0,29643.0,33824.0,87689.0,117417.0,67459.0,20319.0,117786.0,6110.0,24765.0,2132.0,1614.0,19948.0,9302.0,42481.0,565986.0,1304.0
39155,204908.0,95466.0,86508.0,35115.0,6546.0,24445.0,16178.0,39754.0,43080.0,29356.0,8442.0,25576.0,646.0,5106.0,4386.0,1088.0,6399.0,4036.0,20400.0,188406.0,638.0
39157,92579.0,39947.0,36325.0,12379.0,2620.0,24173.0,9011.0,16513.0,21267.0,12954.0,2841.0,4485.0,815.0,1079.0,3297.0,554.0,2592.0,1085.0,10111.0,89298.0,239.0
39159,53955.0,20030.0,18798.0,3965.0,1006.0,30431.0,2892.0,6054.0,13775.0,5805.0,1534.0,4922.0,134.0,720.0,741.0,225.0,841.0,3186.0,3230.0,60744.0,74.0
39161,28501.0,12662.0,11427.0,3449.0,825.0,25316.0,1649.0,5118.0,6743.0,4219.0,947.0,1566.0,110.0,219.0,774.0,116.0,493.0,321.0,2301.0,25226.0,71.0
39165,222184.0,83747.0,79466.0,11581.0,5644.0,36057.0,10533.0,28684.0,57542.0,20359.0,4964.0,27872.0,1773.0,4920.0,824.0,528.0,2509.0,6517.0,11067.0,205153.0,392.0
39167,61154.0,28083.0,25306.0,9275.0,1321.0,25462.0,4245.0,11712.0,12166.0,12007.0,1875.0,2835.0,86.0,1221.0,3286.0,306.0,1538.0,1694.0,5220.0,61907.0,135.0
39169,115747.0,46002.0,43037.0,14207.0,2453.0,24311.0,11028.0,18618.0,28538.0,12638.0,3248.0,6901.0,1245.0,1582.0,3390.0,1073.0,3923.0,3685.0,14873.0,107395.0,268.0
39171,37270.0,16522.0,15077.0,5176.0,1059.0,22757.0,2935.0,6515.0,8532.0,5204.0,1313.0,2507.0,139.0,368.0,1116.0,204.0,874.0,1263.0,2400.0,36184.0,88.0
39175,22359.0,9881.0,9144.0,2440.0,639.0,25064.0,1497.0,4011.0,5270.0,2911.0,746.0,1014.0,242.0,341.0,422.0,110.0,532.0,289.0,1642.0,19353.0,51.0
40009,23290.0,9905.0,7508.0,3030.0,325.0,25269.0,2373.0,3006.0,5894.0,3207.0,807.0,5484.0,329.0,359.0,1075.0,139.0,346.0,1606.0,3253.0,23620.0,55.0
40013,44529.0,19911.0,16633.0,7551.0,1432.0,21273.0,4112.0,7523.0,10430.0,9146.0,1361.0,12317.0,371.0,886.0,3199.0,524.0,984.0,1118.0,7712.0,45985.0,115.0
40015,29510.0,13208.0,10368.0,5883.0,1028.0,20499.0,2757.0,4558.0,7490.0,5709.0,980.0,12493.0,493.0,210.0,1823.0,303.0,659.0,1065.0,6503.0,26734.0,81.0
40019,48530.0,21497.0,18071.0,7395.0,1357.0,24272.0,4339.0,7629.0,12333.0,8860.0,1591.0,13960.0,306.0,749.0,2848.0,597.0,1068.0,832.0,6968.0,52795.0,160.0
40021,48267.0,21684.0,16386.0,10380.0,1585.0,19627.0,4288.0,7301.0,11107.0,8000.0,1763.0,24734.0,369.0,1053.0,4645.0,605.0,919.0,2185.0,11340.0,46691.0,125.0
40027,271818.0,110336.0,101112.0,32583.0,6994.0,28378.0,14899.0,32284.0,60938.0,34682.0,8924.0,72272.0,3197.0,10247.0,7115.0,2514.0,3716.0,11775.0,28130.0,238663.0,430.0
40029,5755.0,2801.0,2252.0,1112.0,221.0,23716.0,663.0,1169.0,1407.0,1161.0,212.0,1695.0,11.0,10.0,269.0,60.0,172.0,66.0,1405.0,4828.0,35.0
40033,6062.0,3006.0,2368.0,956.0,263.0,22411.0,513.0,1095.0,1424.0,1137.0,274.0,1401.0,5.0,24.0,273.0,67.0,137.0,114.0,1023.0,4838.0,22.0
40037,70931.0,30063.0,26264.0,10491.0,1509.0,23336.0,6593.0,11888.0,17165.0,10164.0,2138.0,16151.0,326.0,816.0,6283.0,1042.0,973.0,883.0,10256.0,61564.0,207.0
40039,29248.0,12442.0,10457.0,4459.0,515.0,23540.0,2054.0,3847.0,7180.0,3874.0,1013.0,8748.0,861.0,1037.0,1669.0,387.0,332.0,1672.0,4594.0,30753.0,77.0
40043,4862.0,2442.0,1811.0,855.0,55.0,25708.0,305.0,929.0,1258.0,710.0,109.0,787.0,19.0,9.0,370.0,17.0,58.0,100.0,686.0,4004.0,20.0
40045,4123.0,2273.0,1626.0,627.0,105.0,28610.0,345.0,839.0,984.0,535.0,94.0,527.0,12.0,17.0,358.0,10.0,39.0,55.0,462.0,3354.0,19.0
40047,62481.0,26849.0,23981.0,7980.0,1446.0,24968.0,5200.0,9632.0,16008.0,8599.0,2205.0,14665.0,2046.0,1372.0,1106.0,793.0,981.0,1751.0,7990.0,65831.0,192.0
40049,27570.0,12833.0,10447.0,5070.0,452.0,22208.0,2826.0,4740.0,6880.0,3913.0,784.0,6381.0,280.0,204.0,1264.0,260.0,477.0,339.0,4420.0,27227.0,93.0
40051,53955.0,22482.0,19554.0,6759.0,1035.0,26250.0,4462.0,8012.0,13256.0,8206.0,1486.0,9675.0,242.0,460.0,3284.0,412.0,623.0,684.0,7421.0,43366.0,145.0
40053,4497.0,2468.0,1967.0,401.0,82.0,29559.0,283.0,957.0,1050.0,653.0,133.0,487.0,6.0,19.0,208.0,15.0,18.0,73.0,368.0,3360.0,20.0
40065,25864.0,12135.0,10151.0,4206.0,625.0,23616.0,2888.0,3562.0,6652.0,3706.0,947.0,9361.0,842.0,401.0,572.0,288.0,737.0,687.0,3535.0,27688.0,68.0
40071,45398.0,21617.0,18132.0,7919.0,1566.0,23514.0,3890.0,8206.0,11401.0,8059.0,1932.0,10942.0,364.0,915.0,1330.0,473.0,1183.0,932.0,7125.0,47708.0,129.0
40075,9239.0,5173.0,3956.0,1938.0,249.0,22857.0,985.0,1781.0,2168.0,1856.0,369.0,2283.0,86.0,33.0,338.0,66.0,246.0,194.0,1541.0,7615.0,29.0
40079,49885.0,21719.0,18313.0,11061.0,1590.0,19138.0,6097.0,8388.0,11993.0,10257.0,1797.0,13886.0,779.0,457.0,3746.0,493.0,978.0,1415.0,10344.0,47908.0,152.0
40081,34640.0,15261.0,13047.0,5125.0,953.0,23878.0,3483.0,5911.0,8525.0,6722.0,995.0,5816.0,88.0,63.0,3381.0,332.0,613.0,403.0,5148.0,26044.0,93.0
40083,45171.0,17261.0,15273.0,5382.0,1258.0,27483.0,2930.0,6763.0,10703.0,5964.0,1010.0,10005.0,198.0,330.0,3332.0,558.0,653.0,1793.0,6091.0,32021.0,89.0
40085,9768.0,4534.0,3113.0,1219.0,157.0,20440.0,1085.0,1734.0,2470.0,1649.0,227.0,2668.0,245.0,32.0,984.0,78.0,95.0,115.0,1292.0,9900.0,22.0
40087,37222.0,14760.0,13532.0,3530.0,711.0,27217.0,2943.0,5426.0,9619.0,5023.0,1196.0,7520.0,404.0,179.0,2260.0,213.0,370.0,261.0,4897.0,30986.0,79.0
40093,7721.0,3648.0,2975.0,1031.0,213.0,27797.0,629.0,1472.0,1973.0,1369.0,177.0,1100.0,74.0,47.0,527.0,99.0,103.0,109.0,945.0,6667.0,25.0
40097,40923.0,19262.0,15735.0,8454.0,1167.0,21756.0,3791.0,6940.0,10011.0,8508.0,1377.0,14076.0,163.0,415.0,3772.0,497.0,876.0,615.0,6986.0,36016.0,147.0
40101,69939.0,30902.0,26168.0,14085.0,2242.0,21109.0,6714.0,11074.0,17161.0,12370.0,2831.0,30101.0,660.0,2041.0,3361.0,477.0,2100.0,3682.0,13241.0,76794.0,304.0
40103,11470.0,5305.0,4699.0,1449.0,263.0,26701.0,904.0,2014.0,2771.0,1933.0,297.0,2049.0,8.0,49.0,869.0,79.0,232.0,258.0,1157.0,10651.0,28.0
40105,10510.0,4816.0,4087.0,1941.0,373.0,21085.0,1037.0,1952.0,2436.0,1965.0,436.0,3458.0,25.0,57.0,1058.0,89.0,229.0,201.0,1822.0,7886.0,39.0
40111,39322.0,17811.0,14835.0,7656.0,1764.0,20721.0,3301.0,6692.0,9535.0,7430.0,1612.0,14495.0,67.0,290.0,3030.0,270.0,1086.0,1415.0,6661.0,36717.0,140.0
40113,47923.0,21438.0,18218.0,6948.0,1411.0,23416.0,4002.0,8824.0,10960.0,8892.0,1426.0,17218.0,146.0,313.0,3552.0,539.0,940.0,1419.0,6416.0,33526.0,111.0
40117,16444.0,7739.0,6238.0,2360.0,433.0,22750.0,1396.0,2961.0,3960.0,2976.0,632.0,3677.0,43.0,59.0,1979.0,242.0,247.0,207.0,2647.0,12895.0,63.0
40121,44643.0,22900.0,17903.0,7450.0,1135.0,23339.0,4332.0,8136.0,9955.0,9248.0,1632.0,13318.0,240.0,387.0,3384.0,362.0,1029.0,2223.0,7674.0,46749.0,171.0
40123,38213.0,16723.0,14625.0,6661.0,1121.0,22710.0,2827.0,5989.0,9105.0,5607.0,1607.0,12616.0,252.0,488.0,1652.0,438.0,829.0,1402.0,6853.0,42956.0,120.0
40125,71551.0,29633.0,25938.0,12334.0,2240.0,21422.0,6310.0,11139.0,17442.0,12341.0,2630.0,19078.0,501.0,1056.0,3609.0,693.0,1406.0,3355.0,11118.0,68380.0,239.0
40131,89970.0,36449.0,33570.0,8297.0,2348.0,28938.0,5208.0,13834.0,22118.0,13542.0,2845.0,24437.0,701.0,1031.0,4181.0,914.0,1107.0,1225.0,10751.0,77391.0,242.0
40133,25403.0,11660.0,9162.0,5615.0,804.0,19374.0,2694.0,4372.0,6450.0,5108.0,980.0,8755.0,115.0,181.0,1937.0,308.0,504.0,640.0,5314.0,25415.0,103.0
40137,44631.0,20696.0,17527.0,6798.0,1358.0,24555.0,4001.0,7981.0,10642.0,8681.0,1462.0,8406.0,437.0,514.0,1557.0,343.0,1008.0,563.0,6630.0,42880.0,161.0
40141,7611.0,4042.0,3159.0,1581.0,182.0,20549.0,1145.0,1388.0,1867.0,1229.0,285.0,2968.0,268.0,45.0,205.0,99.0,231.0,368.0,1205.0,6610.0,13.0
40145,76190.0,30858.0,27871.0,8206.0,2358.0,26159.0,5304.0,11260.0,19316.0,11541.0,2506.0,20969.0,650.0,780.0,4646.0,726.0,912.0,287.0,10029.0,50796.0,169.0
40147,51892.0,23627.0,20810.0,7325.0,1173.0,28528.0,3278.0,9558.0,12101.0,8337.0,1790.0,13558.0,276.0,1460.0,1659.0,360.0,1184.0,764.0,7778.0,50619.0,179.0
40149,11626.0,5458.0,4539.0,1803.0,152.0,25032.0,924.0,1922.0,3006.0,1389.0,437.0,1850.0,132.0,70.0,603.0,119.0,139.0,239.0,1249.0,9204.0,43.0
40153,21111.0,8932.0,7301.0,2568.0,427.0,27308.0,1738.0,2927.0,5323.0,2374.0,546.0,4008.0,361.0,422.0,1573.0,118.0,337.0,1087.0,1868.0,22005.0,48.0
41007,37660.0,21869.0,15876.0,5187.0,1247.0,27071.0,2184.0,7240.0,7422.0,7264.0,1275.0,5215.0,549.0,1745.0,1173.0,385.0,1395.0,851.0,4134.0,38633.0,94.0
41009,49645.0,20707.0,18941.0,6598.0,1966.0,27449.0,3379.0,8412.0,11016.0,8178.0,1622.0,5283.0,334.0,672.0,3118.0,349.0,1242.0,428.0,4759.0,38970.0,103.0
41017,170813.0,82918.0,67880.0,23622.0,5993.0,30177.0,8559.0,31037.0,36672.0,21827.0,5224.0,20736.0,1580.0,4120.0,5819.0,1558.0,2555.0,1285.0,22238.0,175171.0,304.0
41029,210916.0,92223.0,83969.0,37595.0,8762.0,25612.0,16569.0,42576.0,44236.0,36054.0,7908.0,37587.0,4052.0,5150.0,12720.0,2407.0,5607.0,3730.0,24182.0,208971.0,440.0
41043,119862.0,49096.0,45378.0,20561.0,5404.0,22934.0,8510.0,20668.0,27861.0,21070.0,4352.0,16614.0,1005.0,2851.0,5773.0,1340.0,2645.0,1285.0,11444.0,118850.0,271.0
41053,78470.0,30859.0,28725.0,11916.0,3674.0,24827.0,4509.0,13142.0,18361.0,11720.0,2240.0,16217.0,1638.0,2429.0,2285.0,607.0,1600.0,1819.0,6676.0,64597.0,113.0
41057,25552.0,18520.0,10154.0,3821.0,789.0,23688.0,1940.0,5864.0,4913.0,4635.0,733.0,3819.0,344.0,825.0,2049.0,169.0,648.0,724.0,2698.0,24460.0,55.0
41061,25758.0,11510.0,10119.0,4655.0,788.0,25458.0,1257.0,4745.0,5696.0,4259.0,801.0,2652.0,152.0,797.0,1695.0,331.0,635.0,812.0,2782.0,25449.0,70.0
41065,25657.0,11410.0,9883.0,3651.0,865.0,22931.0,2523.0,5030.0,5796.0,4635.0,905.0,6158.0,896.0,787.0,1739.0,286.0,732.0,1187.0,2723.0,24447.0,77.0
41071,102217.0,37701.0,35002.0,15255.0,4015.0,26523.0,8126.0,15902.0,23733.0,15339.0,3260.0,22458.0,3164.0,3065.0,3960.0,1222.0,1903.0,5331.0,8988.0,93761.0,203.0
42001,101759.0,41344.0,38269.0,9117.0,2959.0,28515.0,8631.0,18577.0,21079.0,13559.0,2657.0,10418.0,1211.0,892.0,2772.0,721.0,1586.0,4127.0,7447.0,86557.0,235.0
42005,67512.0,32427.0,28250.0,8786.0,2485.0,24634.0,5393.0,13666.0,13204.0,12576.0,2071.0,1799.0,172.0,1059.0,3303.0,250.0,2349.0,736.0,4801.0,53365.0,212.0
42007,169205.0,78304.0,69921.0,18036.0,5327.0,28018.0,9883.0,33304.0,33432.0,24745.0,5414.0,17172.0,520.0,4152.0,3586.0,725.0,5836.0,3019.0,10064.0,154496.0,501.0
42009,48852.0,24029.0,19757.0,6846.0,1475.0,23632.0,4711.0,10033.0,10071.0,8528.0,1319.0,1464.0,115.0,701.0,3614.0,340.0,1277.0,559.0,4509.0,42003.0,141.0
42011,414097.0,164853.0,152451.0,57329.0,17799.0,27844.0,40227.0,65593.0,94844.0,54583.0,15650.0,107357.0,15520.0,10511.0,4940.0,2387.0,13238.0,13511.0,34994.0,402640.0,996.0
42013,125917.0,56059.0,50954.0,18196.0,3519.0,24466.0,8283.0,24316.0,26013.0,21020.0,4052.0,6265.0,382.0,3865.0,3581.0,547.0,4810.0,3231.0,8979.0,131640.0,353.0
42015,61808.0,30107.0,24483.0,7562.0,1525.0,26255.0,4861.0,11949.0,13701.0,9087.0,1980.0,2391.0,145.0,1128.0,4580.0,376.0,1596.0,763.0,5435.0,56364.0,157.0
42017,626220.0,246869.0,233517.0,36635.0,21336.0,39958.0,28445.0,104327.0,134141.0,66266.0,13417.0,92374.0,9535.0,24864.0,4880.0,2627.0,10978.0,9588.0,32867.0,570519.0,1270.0
42019,185974.0,80168.0,74762.0,15257.0,5015.0,33406.0,8464.0,31572.0,38890.0,22436.0,4461.0,8953.0,417.0,5469.0,7195.0,434.0,4598.0,5695.0,9466.0,188613.0,453.0
42025,64330.0,34387.0,25813.0,7621.0,2539.0,25743.0,5082.0,12568.0,12763.0,10670.0,2000.0,4709.0,316.0,737.0,1391.0,404.0,1867.0,895.0,5077.0,50906.0,190.0
42029,512028.0,195720.0,186721.0,35883.0,14880.0,44299.0,24292.0,74609.0,120575.0,41928.0,11329.0,99152.0,12274.0,18764.0,5036.0,2343.0,8995.0,14250.0,34961.0,521974.0,930.0
42031,38939.0,20034.0,15848.0,6941.0,1301.0,22451.0,3000.0,6921.0,7383.0,6498.0,1088.0,1425.0,215.0,893.0,2408.0,225.0,1323.0,1514.0,3483.0,38337.0,97.0
42033,81170.0,38627.0,31303.0,11196.0,2977.0,21650.0,7645.0,15374.0,15289.0,13503.0,2163.0,5434.0,691.0,1305.0,4845.0,325.0,2402.0,5525.0,6450.0,78168.0,250.0
42035,39536.0,18985.0,14710.0,6436.0,1240.0,22084.0,3097.0,6808.0,8100.0,5902.0,1204.0,1824.0,217.0,754.0,1892.0,194.0,1316.0,2192.0,3709.0,37100.0,110.0
42037,66772.0,29596.0,26356.0,9498.0,1696.0,24155.0,4821.0,11523.0,12019.0,8065.0,2017.0,4328.0,283.0,1274.0,2565.0,228.0,1684.0,4439.0,3974.0,66408.0,160.0
42039,87027.0,44386.0,34526.0,12077.0,2752.0,23578.0,7000.0,15967.0,18726.0,13684.0,3045.0,4198.0,308.0,1156.0,6084.0,478.0,3362.0,3453.0,9898.0,80714.0,246.0
42041,243838.0,102772.0,96501.0,19828.0,6542.0,33079.0,14628.0,41584.0,49680.0,26647.0,6646.0,30810.0,2921.0,7544.0,4818.0,899.0,6038.0,13160.0,15051.0,266937.0,647.0
42047,31111.0,17536.0,13362.0,2688.0,802.0,25753.0,1925.0,6392.0,6156.0,5145.0,915.0,779.0,23.0,423.0,1344.0,54.0,988.0,398.0,1402.0,30526.0,87.0
42051,134229.0,62798.0,53654.0,24277.0,4574.0,22863.0,12318.0,25982.0,26266.0,23609.0,4334.0,10392.0,327.0,2080.0,6587.0,1205.0,4991.0,4715.0,9956.0,120866.0,485.0
42055,152707.0,64178.0,59392.0,17504.0,4901.0,27706.0,14220.0,27745.0,34973.0,19055.0,5003.0,16844.0,1602.0,1783.0,4924.0,786.0,3556.0,2183.0,17196.0,141199.0,371.0
42057,14653.0,7112.0,5989.0,1624.0,429.0,24327.0,1355.0,2849.0,3149.0,2331.0,457.0,515.0,3.0,119.0,1324.0,76.0,337.0,42.0,1193.0,12948.0,32.0
42063,87491.0,38450.0,34059.0,14533.0,3234.0,23886.0,6202.0,14948.0,16041.0,12356.0,1796.0,5293.0,724.0,2766.0,4289.0,534.0,2995.0,5889.0,9428.0,89542.0,226.0
42065,44575.0,22392.0,18360.0,6364.0,1095.0,22841.0,3444.0,8681.0,9435.0,7004.0,1424.0,1162.0,148.0,768.0,2190.0,206.0,1683.0,785.0,4270.0,40194.0,129.0
42067,24811.0,10987.0,9326.0,2926.0,626.0,23461.0,3069.0,4912.0,5595.0,3446.0,573.0,1230.0,430.0,347.0,1306.0,198.0,673.0,297.0,3315.0,19753.0,56.0
42071,533110.0,206308.0,196171.0,55977.0,15130.0,28152.0,54574.0,87338.0,128533.0,61221.0,14168.0,89815.0,11546.0,15967.0,7753.0,3749.0,18562.0,13276.0,64826.0,517703.0,1247.0
42073,88528.0,40723.0,36302.0,12374.0,2736.0,25614.0,6614.0,17733.0,18038.0,14261.0,3146.0,6872.0,363.0,1858.0,2979.0,351.0,3448.0,2311.0,6225.0,79144.0,314.0
42075,136950.0,56176.0,52247.0,14293.0,4573.0,27051.0,13089.0,24967.0,31547.0,17598.0,4804.0,21885.0,2810.0,2886.0,2759.0,967.0,3796.0,3214.0,14588.0,123009.0,381.0
42077,358792.0,143538.0,135363.0,45552.0,14478.0,29587.0,29113.0,56935.0,82056.0,49613.0,13929.0,116327.0,13169.0,13611.0,3130.0,2637.0,12872.0,9100.0,31666.0,385015.0,761.0
42081,116313.0,52644.0,45587.0,15932.0,4261.0,24855.0,8989.0,20488.0,23986.0,17386.0,3915.0,10669.0,256.0,2992.0,3541.0,550.0,4220.0,5828.0,7999.0,118845.0,283.0
42083,42609.0,21021.0,17259.0,6705.0,1567.0,24303.0,3146.0,7722.0,8563.0,7255.0,1880.0,2737.0,108.0,719.0,1865.0,148.0,1585.0,3079.0,2921.0,41617.0,134.0
42085,114598.0,51604.0,45350.0,14962.0,3307.0,24399.0,8381.0,22747.0,23287.0,18083.0,3589.0,10916.0,536.0,2464.0,4083.0,531.0,4341.0,7357.0,8692.0,115155.0,361.0
42089,167126.0,80675.0,57127.0,20071.0,8861.0,26128.0,11833.0,24983.0,35393.0,24080.0,4762.0,53286.0,2913.0,1514.0,2886.0,779.0,3114.0,2341.0,16243.0,143535.0,319.0
42093,18404.0,8048.0,7361.0,1763.0,478.0,31293.0,1357.0,3679.0,3793.0,2318.0,465.0,1411.0,118.0,207.0,632.0,39.0,743.0,733.0,1066.0,25226.0,46.0
42095,300520.0,121207.0,112819.0,26379.0,10501.0,31086.0,19950.0,52100.0,61996.0,37334.0,8957.0,64848.0,5328.0,8230.0,2984.0,1156.0,8427.0,10856.0,20924.0,277199.0,658.0
42099,45647.0,20486.0,17883.0,3921.0,1257.0,27648.0,3757.0,7242.0,10052.0,6052.0,1368.0,1843.0,154.0,317.0,2397.0,253.0,916.0,596.0,4525.0,30305.0,101.0
42103,56210.0,38506.0,21135.0,5672.0,2672.0,29695.0,3759.0,11515.0,11119.0,9385.0,1356.0,10327.0,795.0,351.0,1249.0,247.0,981.0,449.0,4693.0,43998.0,149.0
42105,17239.0,12832.0,6623.0,2395.0,430.0,22929.0,1540.0,3756.0,3658.0,3036.0,447.0,567.0,76.0,215.0,1743.0,34.0,422.0,262.0,1689.0,15229.0,36.0
42107,145503.0,68954.0,58341.0,18029.0,5479.0,24275.0,12860.0,27994.0,28550.0,24734.0,4690.0,11559.0,665.0,2166.0,2813.0,564.0,5645.0,7112.0,10970.0,133463.0,591.0
42109,40246.0,16141.0,14528.0,4230.0,903.0,24708.0,4553.0,6769.0,8750.0,4870.0,1241.0,1904.0,333.0,418.0,1298.0,220.0,1080.0,2178.0,5524.0,38000.0,65.0
42111,76201.0,37953.0,29630.0,8993.0,2341.0,23402.0,7270.0,15599.0,14038.0,11693.0,1800.0,3966.0,326.0,1521.0,4347.0,359.0,2134.0,5014.0,5873.0,68339.0,272.0
42115,41832.0,23001.0,17368.0,5320.0,1488.0,26551.0,3390.0,8395.0,8218.0,6952.0,1177.0,1485.0,155.0,403.0,3055.0,255.0,899.0,309.0,4234.0,30060.0,112.0
42117,42031.0,21447.0,16340.0,5509.0,1335.0,24626.0,3201.0,8232.0,8441.0,6780.0,1140.0,1547.0,103.0,609.0,3951.0,157.0,864.0,979.0,3971.0,37854.0,126.0
42121,53460.0,27300.0,21962.0,7535.0,2010.0,24257.0,4283.0,10662.0,10886.0,9221.0,1885.0,2070.0,113.0,944.0,3233.0,201.0,1822.0,1216.0,4367.0,49137.0,172.0
42123,40649.0,23357.0,16904.0,5042.0,1124.0,25414.0,2603.0,8406.0,8050.0,7062.0,1014.0,1214.0,166.0,591.0,2634.0,215.0,1202.0,753.0,3026.0,36018.0,125.0
42125,208269.0,93897.0,83745.0,20471.0,6534.0,31561.0,12257.0,39372.0,41396.0,30363.0,5537.0,15106.0,837.0,4742.0,5279.0,700.0,6306.0,5354.0,11880.0,201295.0,534.0
42127,51307.0,31874.0,19173.0,6034.0,1684.0,24962.0,3902.0,10612.0,9019.0,8352.0,1351.0,4594.0,232.0,268.0,2243.0,120.0,948.0,3920.0,3675.0,43337.0,169.0
42129,359377.0,168225.0,150697.0,36398.0,9673.0,30153.0,18351.0,74281.0,67889.0,52628.0,9997.0,20730.0,975.0,8250.0,9608.0,724.0,11612.0,8358.0,18813.0,329084.0,1146.0
42131,27975.0,13326.0,10801.0,2817.0,986.0,26823.0,1646.0,5140.0,5700.0,3952.0,785.0,1154.0,23.0,138.0,1614.0,112.0,502.0,704.0,2069.0,24443.0,87.0
42133,440604.0,180618.0,168008.0,45113.0,14574.0,28975.0,34909.0,69799.0,99034.0,57976.0,15203.0,67300.0,5570.0,8390.0,9447.0,1983.0,9658.0,8750.0,31487.0,405246.0,883.0
