,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
19001,7124.0,3697.0,3136.0,629.0,128.0,29984.0,295.0,1566.0,1543.0,1158.0,218.0,257.0,4.0,65.0,145.0,17.0,122.0,157.0,443.0,5192.0,25.0
19003,3726.0,2009.0,1641.0,420.0,51.0,27824.0,160.0,842.0,778.0,499.0,71.0,83.0,6.0,27.0,95.0,10.0,63.0,139.0,202.0,2581.0,16.0
19005,13880.0,7776.0,5957.0,1285.0,178.0,27741.0,1196.0,3020.0,3175.0,1535.0,308.0,1278.0,263.0,298.0,1120.0,120.0,252.0,340.0,1021.0,11444.0,47.0
19007,12510.0,6627.0,5416.0,1981.0,314.0,27546.0,815.0,2836.0,2752.0,2305.0,309.0,572.0,36.0,260.0,490.0,102.0,469.0,155.0,857.0,11220.0,42.0
19011,25626.0,11131.0,10224.0,2306.0,393.0,32764.0,1085.0,4534.0,6066.0,2848.0,706.0,896.0,75.0,197.0,251.0,91.0,440.0,346.0,681.0,17882.0,77.0
19015,26399.0,11915.0,10940.0,2078.0,550.0,31686.0,1054.0,4563.0,5806.0,3722.0,765.0,1475.0,121.0,958.0,484.0,203.0,347.0,735.0,811.0,19765.0,69.0
19017,24782.0,10314.0,9585.0,1901.0,429.0,32512.0,623.0,4760.0,5479.0,2435.0,578.0,1180.0,94.0,471.0,202.0,52.0,284.0,1518.0,771.0,22757.0,58.0
19023,14735.0,6774.0,6251.0,1355.0,250.0,29654.0,760.0,3251.0,3381.0,1566.0,364.0,492.0,23.0,149.0,165.0,51.0,197.0,258.0,459.0,8824.0,52.0
19027,20344.0,9488.0,8674.0,1759.0,223.0,30658.0,892.0,3954.0,4963.0,2118.0,632.0,301.0,35.0,551.0,41.0,31.0,386.0,401.0,491.0,20093.0,55.0
19029,13191.0,6591.0,5964.0,1493.0,159.0,27853.0,1109.0,2910.0,2901.0,1732.0,443.0,576.0,113.0,246.0,125.0,19.0,351.0,303.0,615.0,12854.0,59.0
19031,18445.0,8214.0,7546.0,1168.0,279.0,32010.0,665.0,3470.0,4212.0,1973.0,381.0,802.0,63.0,145.0,391.0,61.0,191.0,316.0,405.0,13383.0,38.0
19033,42984.0,22346.0,19213.0,4764.0,928.0,31304.0,2118.0,8845.0,8871.0,5941.0,1707.0,3890.0,221.0,1714.0,478.0,197.0,1378.0,1237.0,2392.0,45779.0,132.0
19035,11468.0,5785.0,5337.0,1060.0,141.0,32667.0,615.0,2651.0,2453.0,1573.0,448.0,727.0,42.0,371.0,72.0,23.0,309.0,486.0,479.0,10039.0,44.0
19037,12099.0,5695.0,5191.0,885.0,126.0,29752.0,645.0,2401.0,2798.0,1595.0,263.0,490.0,157.0,146.0,166.0,27.0,233.0,199.0,583.0,9805.0,38.0
19039,9282.0,4208.0,3854.0,1305.0,153.0,26706.0,684.0,1631.0,2334.0,1250.0,282.0,1310.0,194.0,166.0,257.0,116.0,216.0,188.0,541.0,9225.0,37.0
19041,16313.0,8219.0,7343.0,1930.0,307.0,27811.0,745.0,3290.0,3693.0,2449.0,622.0,1064.0,233.0,570.0,101.0,111.0,543.0,333.0,596.0,15833.0,44.0
19043,17672.0,9099.0,7652.0,1564.0,198.0,28486.0,1113.0,3961.0,3813.0,2323.0,543.0,707.0,117.0,308.0,579.0,139.0,453.0,336.0,1077.0,13482.0,50.0
19045,47218.0,21995.0,19689.0,5680.0,1052.0,27942.0,2924.0,9002.0,10774.0,6198.0,1860.0,4073.0,98.0,1877.0,507.0,120.0,1460.0,856.0,1907.0,44643.0,141.0
19055,17258.0,8104.0,6939.0,1448.0,224.0,31300.0,1030.0,3247.0,4116.0,1945.0,461.0,560.0,20.0,222.0,371.0,109.0,259.0,238.0,491.0,11619.0,50.0
19061,96802.0,41065.0,38330.0,10874.0,2140.0,31096.0,4911.0,16344.0,22312.0,10608.0,3261.0,8631.0,446.0,3230.0,1557.0,493.0,2298.0,4228.0,3607.0,103885.0,223.0
19065,19929.0,9571.0,8315.0,2375.0,353.0,28069.0,1096.0,4197.0,4175.0,2855.0,836.0,1212.0,91.0,234.0,451.0,72.0,428.0,740.0,1071.0,17758.0,65.0
19067,15858.0,7555.0,6759.0,2455.0,205.0,27897.0,1167.0,3358.0,3596.0,2473.0,539.0,1265.0,111.0,209.0,128.0,105.0,511.0,318.0,1390.0,13257.0,38.0
19069,10245.0,4868.0,4200.0,1289.0,197.0,27480.0,672.0,2113.0,2384.0,1019.0,406.0,1498.0,99.0,61.0,120.0,33.0,172.0,168.0,425.0,8261.0,28.0
19071,6968.0,3445.0,2990.0,643.0,128.0,29625.0,375.0,1533.0,1533.0,933.0,180.0,349.0,8.0,17.0,182.0,51.0,113.0,137.0,343.0,5598.0,12.0
19073,9003.0,4551.0,3889.0,788.0,251.0,28413.0,399.0,1939.0,2074.0,1397.0,296.0,461.0,54.0,89.0,60.0,75.0,199.0,141.0,316.0,6874.0,29.0
19075,12341.0,5574.0,5137.0,741.0,136.0,35443.0,500.0,2496.0,2886.0,1255.0,328.0,365.0,24.0,58.0,123.0,39.0,180.0,162.0,286.0,10240.0,45.0
19077,10674.0,5786.0,4397.0,1175.0,184.0,28953.0,539.0,2333.0,2423.0,1440.0,370.0,512.0,65.0,121.0,194.0,62.0,146.0,159.0,410.0,8340.0,29.0
19079,15110.0,7189.0,6315.0,1446.0,238.0,28706.0,691.0,2982.0,3471.0,1804.0,321.0,1615.0,151.0,484.0,191.0,70.0,266.0,204.0,627.0,13628.0,41.0
19081,10888.0,5311.0,4766.0,865.0,111.0,29537.0,511.0,2341.0,2420.0,1353.0,257.0,709.0,74.0,196.0,159.0,40.0,214.0,206.0,357.0,10986.0,37.0
19083,17127.0,8172.0,7175.0,1286.0,161.0,28539.0,1013.0,3615.0,3648.0,1900.0,406.0,1363.0,116.0,186.0,267.0,89.0,407.0,869.0,640.0,16006.0,55.0
19085,14143.0,6807.0,6076.0,1396.0,114.0,30209.0,813.0,2708.0,3242.0,1788.0,460.0,515.0,19.0,190.0,245.0,49.0,315.0,286.0,709.0,10866.0,39.0
19087,19926.0,8352.0,7714.0,1988.0,513.0,26760.0,967.0,3613.0,4392.0,2613.0,853.0,2341.0,151.0,289.0,472.0,67.0,278.0,1453.0,765.0,19870.0,52.0
19089,9264.0,4372.0,3868.0,1078.0,123.0,28828.0,613.0,1882.0,2321.0,977.0,308.0,311.0,20.0,96.0,123.0,10.0,273.0,248.0,375.0,7935.0,54.0
19091,9566.0,4729.0,4221.0,1103.0,180.0,29882.0,520.0,1960.0,2222.0,1267.0,287.0,605.0,110.0,167.0,132.0,26.0,233.0,111.0,383.0,8241.0,29.0
19093,6916.0,3431.0,3010.0,709.0,150.0,32562.0,315.0,1512.0,1614.0,969.0,187.0,295.0,2.0,107.0,87.0,20.0,190.0,124.0,236.0,6302.0,25.0
19095,16207.0,7319.0,6791.0,1297.0,236.0,32663.0,696.0,2935.0,3755.0,1958.0,412.0,757.0,40.0,271.0,302.0,65.0,249.0,349.0,888.0,16211.0,42.0
19097,19395.0,9518.0,8236.0,2361.0,433.0,29207.0,1046.0,3926.0,4324.0,2317.0,751.0,858.0,1.0,193.0,788.0,48.0,554.0,248.0,870.0,14714.0,56.0
19099,36891.0,16264.0,14548.0,3442.0,897.0,27551.0,1623.0,6918.0,8306.0,4938.0,1196.0,2277.0,73.0,1201.0,797.0,244.0,749.0,1782.0,1256.0,29422.0,88.0
19101,18077.0,7614.0,6831.0,2396.0,589.0,26064.0,935.0,3654.0,3311.0,1981.0,511.0,3486.0,479.0,380.0,827.0,54.0,475.0,1261.0,821.0,16716.0,51.0
19105,20568.0,8967.0,8204.0,1966.0,393.0,28879.0,1212.0,4027.0,4443.0,2262.0,481.0,1264.0,148.0,310.0,592.0,127.0,446.0,1290.0,745.0,16485.0,50.0
19107,10200.0,4880.0,4384.0,1048.0,259.0,28630.0,534.0,2158.0,2312.0,1470.0,254.0,345.0,9.0,76.0,150.0,37.0,111.0,146.0,383.0,6766.0,30.0
19109,15075.0,7506.0,6666.0,1449.0,238.0,29963.0,597.0,3424.0,3267.0,2291.0,530.0,736.0,56.0,304.0,60.0,58.0,274.0,298.0,793.0,13019.0,57.0
19111,34541.0,16255.0,14177.0,5069.0,1230.0,25968.0,1913.0,6754.0,7477.0,5506.0,1405.0,3146.0,81.0,994.0,920.0,160.0,1003.0,1134.0,1535.0,33460.0,102.0
19117,8597.0,4216.0,3642.0,1001.0,203.0,28900.0,429.0,1811.0,2023.0,1389.0,260.0,189.0,98.0,269.0,200.0,16.0,238.0,130.0,358.0,7218.0,26.0
19121,15890.0,6883.0,6309.0,1046.0,344.0,33069.0,554.0,2608.0,4064.0,1974.0,405.0,716.0,73.0,102.0,349.0,27.0,278.0,197.0,532.0,11391.0,37.0
19123,22208.0,9839.0,8829.0,3110.0,601.0,27061.0,1317.0,3945.0,5324.0,2995.0,848.0,1451.0,136.0,356.0,584.0,161.0,629.0,680.0,921.0,16926.0,62.0
19125,33207.0,14167.0,13314.0,3068.0,521.0,28832.0,1431.0,5736.0,7932.0,4640.0,926.0,1762.0,80.0,1057.0,719.0,177.0,804.0,1734.0,1166.0,34006.0,86.0
19129,14957.0,6135.0,5587.0,1267.0,292.0,32867.0,676.0,2590.0,3563.0,2260.0,412.0,852.0,51.0,142.0,269.0,77.0,188.0,551.0,675.0,10820.0,24.0
19131,10631.0,4946.0,4397.0,939.0,167.0,28898.0,737.0,2290.0,2517.0,1318.0,271.0,351.0,35.0,124.0,123.0,38.0,200.0,228.0,788.0,8487.0,45.0
