,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,Deaths
28107,34079.0,15094.0,12354.0,13179.0,1048.0,3107.0,5195.0,4451.0,5421.0,8533.0,6312.0,949.0,76.0,18124.0,98.0,4121.0,204.0,772.0,268.0,31942.0,9067.0,16346.0,667.0,138.0,130.0,145.0,657.0,41.0,120.0
28109,55512.0,25645.0,21321.0,12895.0,1424.0,4542.0,5105.0,6319.0,10483.0,12433.0,10939.0,1481.0,143.0,10476.0,163.0,4756.0,510.0,712.0,1428.0,45844.0,8930.0,7086.0,1795.0,184.0,48.0,0.0,1160.0,203.0,174.0
28111,11981.0,5688.0,4597.0,4215.0,341.0,1043.0,1224.0,1689.0,2178.0,2733.0,3094.0,343.0,0.0,2683.0,10.0,1555.0,139.0,200.0,120.0,9672.0,2514.0,2057.0,187.0,141.0,0.0,0.0,298.0,0.0,40.0
28113,39365.0,18736.0,14561.0,16391.0,1047.0,3983.0,4440.0,5214.0,6633.0,10191.0,6855.0,1246.0,178.0,22436.0,1241.0,4117.0,265.0,878.0,1082.0,41799.0,10479.0,21233.0,628.0,283.0,186.0,0.0,106.0,0.0,140.0
28115,31996.0,12991.0,10823.0,8272.0,502.0,1727.0,4832.0,4499.0,4807.0,8499.0,6143.0,740.0,632.0,7606.0,109.0,3062.0,453.0,645.0,257.0,31223.0,9498.0,4818.0,2258.0,9.0,0.0,0.0,500.0,21.0,65.0
28117,25155.0,11240.0,9255.0,8989.0,493.0,2054.0,2784.0,2328.0,4461.0,5683.0,4798.0,683.0,305.0,4611.0,221.0,1839.0,235.0,653.0,1040.0,22295.0,4399.0,2457.0,379.0,630.0,11.0,0.0,960.0,174.0,91.0
28119,7038.0,3568.0,3022.0,3471.0,440.0,814.0,1213.0,1296.0,1223.0,1635.0,1143.0,264.0,5.0,5236.0,57.0,446.0,80.0,473.0,171.0,5560.0,2185.0,5103.0,73.0,15.0,0.0,0.0,45.0,0.0,31.0
28121,154119.0,61134.0,56640.0,24287.0,3682.0,10539.0,11654.0,13277.0,23463.0,35569.0,19837.0,4274.0,657.0,40997.0,2455.0,8845.0,933.0,1125.0,5823.0,146774.0,14960.0,32823.0,4181.0,1721.0,181.0,0.0,1793.0,298.0,370.0
28123,28288.0,11760.0,10228.0,11090.0,887.0,2194.0,4143.0,4277.0,4491.0,7600.0,6298.0,1203.0,813.0,14344.0,50.0,3504.0,281.0,1071.0,288.0,29612.0,8053.0,10665.0,3191.0,73.0,47.0,0.0,357.0,11.0,64.0
28125,4427.0,2160.0,1757.0,1869.0,208.0,327.0,606.0,761.0,763.0,1060.0,836.0,196.0,3.0,3335.0,0.0,561.0,100.0,213.0,140.0,3758.0,1066.0,3296.0,17.0,0.0,6.0,0.0,16.0,0.0,25.0
28127,26818.0,12195.0,9647.0,7939.0,815.0,1910.0,3963.0,3442.0,4760.0,6371.0,4655.0,490.0,0.0,10325.0,47.0,3026.0,219.0,498.0,629.0,22619.0,7665.0,9923.0,70.0,135.0,31.0,0.0,166.0,0.0,95.0
28129,15919.0,7420.0,5888.0,4960.0,284.0,749.0,2343.0,2330.0,3121.0,3682.0,3295.0,294.0,37.0,4155.0,67.0,2234.0,58.0,377.0,114.0,11344.0,7085.0,3817.0,133.0,87.0,0.0,50.0,61.0,7.0,45.0
28131,18282.0,7530.0,6304.0,5476.0,533.0,1414.0,2087.0,2129.0,3069.0,3977.0,3736.0,442.0,9.0,4318.0,125.0,1430.0,230.0,360.0,792.0,17513.0,2779.0,3267.0,384.0,0.0,23.0,18.0,626.0,0.0,48.0
28133,25759.0,9678.0,8345.0,9545.0,1037.0,2456.0,4360.0,2829.0,3475.0,5683.0,3318.0,1176.0,153.0,19688.0,222.0,516.0,256.0,928.0,4284.0,26782.0,6407.0,19046.0,483.0,7.0,60.0,0.0,84.0,8.0,55.0
28135,14041.0,5655.0,4322.0,5482.0,582.0,1002.0,2245.0,1792.0,2129.0,2747.0,1907.0,401.0,115.0,9178.0,117.0,1641.0,95.0,514.0,1303.0,11631.0,4751.0,8293.0,699.0,74.0,9.0,26.0,56.0,21.0,33.0
28137,28419.0,11640.0,10553.0,6905.0,687.0,2949.0,2569.0,3112.0,4643.0,6596.0,4140.0,734.0,98.0,10049.0,92.0,2378.0,476.0,319.0,1861.0,25674.0,4520.0,8688.0,764.0,44.0,17.0,32.0,493.0,11.0,101.0
28139,21976.0,9916.0,7842.0,8199.0,579.0,1638.0,3116.0,2593.0,3580.0,5341.0,5174.0,537.0,97.0,5061.0,228.0,2135.0,228.0,390.0,311.0,19840.0,6364.0,3606.0,1049.0,60.0,12.0,0.0,255.0,79.0,83.0
28141,19396.0,10444.0,7938.0,6827.0,367.0,1817.0,2799.0,2665.0,3999.0,4177.0,4293.0,329.0,263.0,1540.0,259.0,1454.0,146.0,341.0,250.0,17419.0,4166.0,537.0,631.0,10.0,28.0,0.0,330.0,4.0,91.0
28143,9807.0,4977.0,3964.0,4590.0,356.0,1357.0,1224.0,1237.0,1186.0,2852.0,1161.0,583.0,19.0,7979.0,555.0,1032.0,340.0,450.0,107.0,13186.0,1643.0,7872.0,95.0,0.0,0.0,0.0,12.0,0.0,40.0
28145,28578.0,12017.0,9849.0,6805.0,713.0,1877.0,4404.0,3255.0,4746.0,7155.0,5597.0,652.0,322.0,6315.0,316.0,2493.0,198.0,414.0,315.0,27078.0,6971.0,4714.0,1257.0,82.0,53.0,0.0,209.0,0.0,90.0
28147,14423.0,7303.0,5707.0,5115.0,256.0,1514.0,2031.0,1915.0,2841.0,3330.0,3084.0,301.0,88.0,6850.0,22.0,1741.0,311.0,339.0,139.0,11163.0,4698.0,6471.0,311.0,9.0,0.0,0.0,44.0,15.0,40.0
28149,46030.0,22086.0,18107.0,14568.0,1414.0,5038.0,4358.0,5486.0,7712.0,10984.0,8214.0,1867.0,388.0,24441.0,1484.0,3828.0,365.0,1425.0,607.0,46068.0,8199.0,22657.0,972.0,316.0,66.0,9.0,373.0,48.0,139.0
28151,45072.0,21619.0,17882.0,20501.0,1928.0,6123.0,5424.0,6328.0,7376.0,11601.0,11071.0,2099.0,341.0,33931.0,1427.0,1810.0,590.0,2407.0,561.0,43585.0,14652.0,32347.0,756.0,306.0,21.0,0.0,460.0,41.0,122.0
28153,20344.0,9474.0,7967.0,7212.0,910.0,1901.0,2584.0,2765.0,3334.0,5056.0,4379.0,784.0,143.0,8693.0,86.0,2447.0,112.0,642.0,172.0,17163.0,4892.0,8290.0,328.0,44.0,0.0,0.0,31.0,0.0,63.0
28155,9727.0,4867.0,3699.0,2636.0,248.0,712.0,1011.0,1001.0,1752.0,2300.0,2198.0,238.0,3.0,2108.0,74.0,908.0,23.0,217.0,81.0,8013.0,1737.0,1901.0,145.0,26.0,21.0,0.0,15.0,0.0,32.0
28157,8727.0,5199.0,3345.0,3386.0,213.0,710.0,1399.0,1095.0,1511.0,1852.0,1772.0,378.0,17.0,6309.0,73.0,1704.0,0.0,292.0,1203.0,7330.0,2761.0,6061.0,50.0,19.0,0.0,0.0,71.0,108.0,32.0
28159,18116.0,8781.0,7100.0,5881.0,617.0,1604.0,1994.0,2292.0,3689.0,4065.0,3685.0,538.0,77.0,9088.0,89.0,1589.0,147.0,560.0,532.0,16018.0,4356.0,8501.0,244.0,6.0,178.0,0.0,159.0,0.0,54.0
28161,12276.0,6550.0,5111.0,4128.0,349.0,1102.0,1372.0,1658.0,2497.0,2741.0,2063.0,247.0,0.0,5159.0,69.0,1774.0,92.0,336.0,203.0,9512.0,4175.0,4790.0,285.0,0.0,6.0,0.0,78.0,0.0,75.0
28163,28511.0,10128.0,8577.0,11033.0,1150.0,2376.0,4630.0,3059.0,3712.0,6725.0,5950.0,990.0,766.0,18729.0,50.0,1899.0,338.0,796.0,5407.0,23736.0,4184.0,16183.0,2143.0,13.0,126.0,0.0,264.0,0.0,56.0
29001,25468.0,11595.0,9078.0,7796.0,649.0,2467.0,1218.0,2147.0,3751.0,4768.0,3181.0,523.0,373.0,2772.0,364.0,917.0,55.0,661.0,2737.0,27775.0,3900.0,942.0,646.0,597.0,42.0,6.0,490.0,49.0,37.0
29003,17554.0,7337.0,6799.0,2867.0,354.0,1357.0,905.0,1116.0,3367.0,4034.0,2361.0,308.0,4.0,1013.0,153.0,418.0,24.0,270.0,173.0,9987.0,3099.0,187.0,446.0,127.0,33.0,0.0,217.0,3.0,47.0
29005,5180.0,2947.0,2549.0,1200.0,92.0,399.0,356.0,450.0,1320.0,1027.0,909.0,99.0,3.0,191.0,32.0,53.0,51.0,123.0,104.0,4030.0,817.0,21.0,76.0,4.0,48.0,0.0,42.0,0.0,18.0
29007,25336.0,10909.0,9349.0,6926.0,583.0,1927.0,2377.0,2680.0,4516.0,5794.0,4280.0,628.0,145.0,3195.0,194.0,638.0,95.0,491.0,1743.0,22989.0,4442.0,1394.0,806.0,23.0,59.0,26.0,887.0,0.0,57.0
29009,35615.0,17656.0,13872.0,10171.0,514.0,2917.0,3922.0,4449.0,7547.0,8070.0,5514.0,716.0,860.0,5565.0,104.0,2880.0,619.0,530.0,301.0,33869.0,9230.0,80.0,3342.0,508.0,162.0,0.0,1473.0,0.0,156.0
29011,11732.0,5601.0,4830.0,3778.0,349.0,1235.0,1097.0,1539.0,2439.0,2756.0,2458.0,284.0,23.0,954.0,100.0,640.0,58.0,384.0,168.0,9097.0,2299.0,20.0,327.0,4.0,254.0,7.0,335.0,7.0,32.0
29013,16282.0,7835.0,6565.0,4202.0,389.0,1481.0,1459.0,1517.0,3181.0,3828.0,2786.0,395.0,10.0,1068.0,44.0,1042.0,259.0,450.0,360.0,11750.0,3203.0,298.0,390.0,46.0,114.0,9.0,211.0,0.0,57.0
29015,19305.0,14252.0,8060.0,5351.0,517.0,1950.0,2070.0,2147.0,5968.0,3344.0,4966.0,337.0,29.0,1067.0,147.0,3492.0,190.0,520.0,258.0,16131.0,4104.0,80.0,401.0,14.0,170.0,0.0,402.0,0.0,77.0
29017,12181.0,5877.0,4426.0,3703.0,294.0,1052.0,1430.0,1008.0,2437.0,2642.0,2676.0,157.0,11.0,545.0,32.0,802.0,126.0,269.0,211.0,7926.0,2203.0,68.0,170.0,0.0,92.0,0.0,175.0,40.0,57.0
29019,179704.0,78373.0,71919.0,43095.0,3454.0,20006.0,5832.0,12202.0,22027.0,36546.0,20693.0,3975.0,1802.0,38835.0,9854.0,3392.0,1448.0,4335.0,8927.0,203770.0,18475.0,15910.0,6233.0,7879.0,578.0,145.0,7762.0,328.0,273.0
29021,87904.0,38822.0,33642.0,20915.0,2097.0,7983.0,6686.0,10284.0,14245.0,19798.0,13814.0,2266.0,1080.0,15241.0,2667.0,1469.0,811.0,3233.0,4103.0,94959.0,13654.0,4162.0,5744.0,1170.0,317.0,303.0,3485.0,60.0,245.0
29023,42570.0,19868.0,16358.0,14288.0,1256.0,4404.0,4680.0,5238.0,8028.0,10071.0,10389.0,1086.0,66.0,4961.0,515.0,2536.0,208.0,1295.0,1022.0,44685.0,7507.0,2119.0,926.0,378.0,287.0,31.0,1207.0,13.0,157.0
29025,9052.0,4694.0,3703.0,2716.0,126.0,667.0,614.0,884.0,1792.0,2132.0,1340.0,165.0,13.0,527.0,51.0,531.0,80.0,263.0,169.0,6292.0,1853.0,57.0,217.0,43.0,42.0,0.0,168.0,0.0,20.0
29027,44944.0,18984.0,16233.0,7315.0,1203.0,3199.0,3642.0,3898.0,7318.0,9540.0,5913.0,884.0,93.0,4657.0,350.0,2961.0,92.0,513.0,3912.0,37673.0,6457.0,1880.0,956.0,365.0,267.0,194.0,815.0,180.0,111.0
29029,45823.0,41985.0,17300.0,9687.0,912.0,4283.0,2952.0,5662.0,12843.0,8096.0,8303.0,517.0,115.0,2743.0,8261.0,3046.0,238.0,526.0,632.0,43093.0,6932.0,363.0,1291.0,163.0,195.0,0.0,730.0,1.0,141.0
29031,78834.0,34398.0,30215.0,18536.0,1787.0,7527.0,4267.0,5946.0,13082.0,16782.0,10830.0,1499.0,327.0,11354.0,2322.0,1952.0,373.0,1577.0,3505.0,85081.0,7546.0,5728.0,1889.0,1392.0,12.0,104.0,2165.0,64.0,248.0
29033,8723.0,4649.0,3518.0,2205.0,240.0,653.0,764.0,976.0,1897.0,1937.0,1239.0,157.0,22.0,487.0,112.0,320.0,26.0,236.0,108.0,6079.0,1993.0,64.0,145.0,21.0,7.0,0.0,250.0,0.0,26.0
29035,6085.0,3256.0,2334.0,1607.0,101.0,511.0,561.0,1084.0,1193.0,1481.0,1510.0,113.0,0.0,353.0,12.0,521.0,42.0,214.0,39.0,5093.0,985.0,5.0,305.0,0.0,0.0,0.0,43.0,0.0,17.0
29037,104687.0,42312.0,40397.0,15020.0,2325.0,8878.0,4624.0,7754.0,17573.0,25224.0,14168.0,2319.0,518.0,13236.0,747.0,1882.0,696.0,1398.0,968.0,80081.0,9924.0,4254.0,4800.0,626.0,446.0,142.0,2843.0,125.0,241.0
29039,14144.0,7273.0,5573.0,4912.0,260.0,1139.0,1316.0,2349.0,3275.0,3440.0,3060.0,212.0,0.0,781.0,61.0,1488.0,151.0,427.0,202.0,11715.0,2523.0,17.0,319.0,30.0,47.0,0.0,346.0,22.0,39.0
29041,7449.0,4148.0,2723.0,1551.0,99.0,428.0,487.0,620.0,1813.0,1693.0,1268.0,93.0,0.0,420.0,32.0,437.0,28.0,131.0,241.0,4862.0,1232.0,159.0,70.0,0.0,0.0,0.0,145.0,46.0,29.0
29043,87324.0,34791.0,32487.0,15482.0,1592.0,6413.0,4484.0,7387.0,13686.0,22163.0,11784.0,1631.0,544.0,6326.0,1066.0,1542.0,988.0,741.0,575.0,65079.0,8236.0,650.0,2735.0,527.0,234.0,0.0,2083.0,97.0,172.0
29045,6783.0,3503.0,2633.0,2109.0,95.0,373.0,648.0,1008.0,1454.0,1550.0,973.0,94.0,48.0,239.0,28.0,577.0,73.0,213.0,81.0,4891.0,1686.0,19.0,53.0,89.0,12.0,0.0,66.0,0.0,22.0
29047,246480.0,98719.0,92514.0,37097.0,5588.0,21396.0,11108.0,19159.0,34934.0,59453.0,28767.0,6543.0,2718.0,48425.0,10508.0,1848.0,1471.0,3954.0,2517.0,233299.0,19820.0,14746.0,17175.0,5483.0,753.0,690.0,9417.0,161.0,401.0
29049,20503.0,9040.0,8100.0,3127.0,344.0,1649.0,1027.0,1623.0,3626.0,4823.0,2607.0,489.0,26.0,1338.0,115.0,370.0,108.0,353.0,459.0,14376.0,2620.0,293.0,467.0,112.0,62.0,15.0,384.0,5.0,61.0
29051,76630.0,33478.0,30291.0,11785.0,1518.0,5736.0,4136.0,5167.0,12715.0,17155.0,8020.0,1936.0,382.0,14314.0,2188.0,809.0,373.0,2057.0,4795.0,95073.0,15988.0,9056.0,2192.0,1163.0,258.0,18.0,1526.0,101.0,159.0
29053,17522.0,7494.0,6342.0,3405.0,452.0,1361.0,1353.0,1543.0,3116.0,3839.0,2598.0,446.0,14.0,2121.0,95.0,551.0,95.0,340.0,1554.0,14180.0,2822.0,1002.0,347.0,64.0,73.0,36.0,551.0,48.0,47.0
29055,23984.0,12108.0,9798.0,6896.0,794.0,2809.0,3060.0,3266.0,4683.0,5471.0,5223.0,538.0,111.0,1237.0,283.0,2088.0,149.0,555.0,548.0,19058.0,5391.0,138.0,497.0,73.0,9.0,116.0,395.0,9.0,96.0
29057,7571.0,3955.0,3028.0,2496.0,299.0,639.0,650.0,959.0,1817.0,1554.0,1147.0,126.0,13.0,495.0,42.0,690.0,73.0,159.0,179.0,5493.0,1377.0,32.0,167.0,38.0,53.0,6.0,199.0,0.0,30.0
29059,16841.0,7689.0,6412.0,5628.0,266.0,1434.0,1634.0,2569.0,3531.0,3992.0,3620.0,361.0,34.0,948.0,58.0,1424.0,105.0,345.0,218.0,11635.0,4268.0,5.0,357.0,108.0,170.0,0.0,308.0,0.0,57.0
29061,8294.0,4189.0,3002.0,2158.0,85.0,640.0,668.0,1207.0,1707.0,2131.0,1010.0,135.0,32.0,351.0,78.0,403.0,92.0,250.0,182.0,5233.0,1684.0,51.0,136.0,17.0,17.0,10.0,120.0,0.0,29.0
29063,11872.0,4354.0,3800.0,1624.0,84.0,656.0,1017.0,673.0,2105.0,2048.0,1275.0,206.0,9.0,1745.0,90.0,343.0,16.0,192.0,3107.0,7805.0,1644.0,1055.0,310.0,42.0,49.0,12.0,271.0,6.0,33.0
29065,15518.0,7328.0,6355.0,4903.0,357.0,1412.0,1773.0,2384.0,3396.0,3466.0,3327.0,455.0,6.0,1038.0,38.0,1417.0,240.0,365.0,186.0,12383.0,3693.0,72.0,276.0,91.0,112.0,0.0,487.0,0.0,55.0
29067,13335.0,6520.0,5317.0,3894.0,222.0,1086.0,1643.0,1823.0,3253.0,2925.0,2819.0,168.0,85.0,697.0,40.0,776.0,73.0,123.0,127.0,9932.0,3130.0,54.0,286.0,16.0,255.0,0.0,83.0,3.0,60.0
29069,29657.0,14448.0,12119.0,11054.0,944.0,2932.0,4132.0,4906.0,5299.0,7600.0,5892.0,1086.0,355.0,6156.0,347.0,1618.0,384.0,1185.0,721.0,27758.0,4944.0,3035.0,2005.0,142.0,27.0,0.0,901.0,46.0,126.0
29071,103629.0,45507.0,41127.0,18033.0,2289.0,8640.0,7630.0,7691.0,17987.0,23769.0,14350.0,2208.0,203.0,5664.0,1642.0,4033.0,421.0,1504.0,946.0,95679.0,11340.0,761.0,1843.0,523.0,245.0,13.0,2154.0,125.0,250.0
29073,14673.0,8168.0,6154.0,2612.0,140.0,937.0,1305.0,875.0,3340.0,3034.0,2572.0,335.0,14.0,634.0,68.0,834.0,71.0,266.0,251.0,12577.0,2111.0,78.0,87.0,133.0,53.0,0.0,259.0,24.0,51.0
29075,6576.0,3210.0,2495.0,1665.0,85.0,527.0,615.0,736.0,1289.0,1672.0,1039.0,136.0,25.0,278.0,70.0,266.0,68.0,117.0,220.0,5124.0,1381.0,36.0,116.0,37.0,17.0,3.0,69.0,0.0,18.0
29077,291574.0,134450.0,127532.0,74854.0,5941.0,36343.0,14069.0,32857.0,47978.0,60637.0,42400.0,6649.0,1630.0,38371.0,18589.0,3545.0,3314.0,9138.0,11496.0,338125.0,44303.0,8884.0,11148.0,5726.0,1276.0,102.0,10717.0,518.0,791.0
29079,9885.0,5005.0,3900.0,2565.0,212.0,802.0,1021.0,1694.0,2106.0,2418.0,1519.0,195.0,164.0,608.0,186.0,297.0,59.0,447.0,345.0,8716.0,2363.0,23.0,243.0,110.0,48.0,0.0,173.0,11.0,34.0
29081,8427.0,4380.0,3361.0,2758.0,116.0,790.0,552.0,735.0,1894.0,2062.0,1797.0,242.0,0.0,447.0,95.0,373.0,64.0,240.0,213.0,6867.0,1326.0,68.0,208.0,24.0,35.0,3.0,100.0,9.0,34.0
29083,21854.0,10971.0,9284.0,5942.0,540.0,2224.0,2000.0,2573.0,4777.0,4822.0,4308.0,582.0,73.0,1435.0,239.0,1274.0,200.0,621.0,275.0,19302.0,3595.0,267.0,551.0,109.0,49.0,1.0,455.0,3.0,87.0
29085,9452.0,6886.0,4012.0,2812.0,297.0,1235.0,942.0,1481.0,3155.0,1575.0,2269.0,83.0,78.0,506.0,3.0,2741.0,55.0,106.0,87.0,7533.0,2612.0,2.0,169.0,45.0,145.0,0.0,145.0,0.0,41.0
29087,4374.0,2793.0,2010.0,989.0,53.0,342.0,234.0,342.0,1133.0,889.0,808.0,93.0,0.0,188.0,30.0,289.0,10.0,103.0,103.0,2861.0,891.0,44.0,45.0,41.0,43.0,2.0,13.0,0.0,13.0
29089,10022.0,4594.0,3460.0,1978.0,141.0,634.0,735.0,747.0,1938.0,2153.0,1498.0,217.0,49.0,1161.0,51.0,610.0,20.0,106.0,756.0,9483.0,1150.0,564.0,170.0,36.0,64.0,0.0,327.0,0.0,31.0
29091,40130.0,18312.0,15557.0,14463.0,734.0,3445.0,3855.0,6323.0,7932.0,9617.0,8263.0,753.0,112.0,2367.0,496.0,2896.0,224.0,1105.0,593.0,39432.0,6690.0,111.0,899.0,279.0,429.0,0.0,585.0,64.0,130.0
29093,10150.0,5314.0,4102.0,3064.0,221.0,883.0,1382.0,1182.0,2262.0,2111.0,2336.0,310.0,0.0,571.0,60.0,734.0,91.0,303.0,374.0,10502.0,2253.0,49.0,181.0,48.0,41.0,0.0,252.0,0.0,56.0
29095,700733.0,325759.0,291532.0,155122.0,18420.0,82337.0,41695.0,78557.0,104959.0,165211.0,89100.0,22386.0,10991.0,267800.0,46323.0,3272.0,5635.0,24670.0,11470.0,769102.0,82320.0,161361.0,64160.0,12611.0,1706.0,2219.0,22182.0,3561.0,1541.0
29097,120528.0,51786.0,46461.0,33161.0,2889.0,11243.0,10169.0,15799.0,18765.0,30031.0,18215.0,3155.0,1737.0,19593.0,2600.0,3101.0,1158.0,2918.0,2317.0,130660.0,15292.0,2323.0,9913.0,1395.0,1312.0,343.0,4216.0,91.0,362.0
29099,224777.0,91528.0,84978.0,33808.0,5629.0,16724.0,15300.0,18071.0,33717.0,52094.0,30608.0,6067.0,704.0,16504.0,2994.0,9591.0,1164.0,2788.0,2178.0,161294.0,17589.0,1942.0,4548.0,1748.0,518.0,24.0,7559.0,165.0,475.0
29101,53948.0,22348.0,19931.0,11143.0,1150.0,5075.0,2373.0,4940.0,6826.0,11590.0,6282.0,1118.0,124.0,7945.0,851.0,2067.0,418.0,1030.0,4423.0,51322.0,4614.0,2080.0,2514.0,1105.0,114.0,164.0,1884.0,84.0,101.0
29103,3948.0,2275.0,1400.0,1256.0,78.0,271.0,314.0,787.0,853.0,941.0,701.0,76.0,2.0,152.0,3.0,218.0,9.0,34.0,99.0,2562.0,1214.0,21.0,40.0,28.0,0.0,2.0,61.0,0.0,12.0
29105,35680.0,16047.0,14413.0,9857.0,1069.0,2770.0,3404.0,3702.0,6397.0,8824.0,6241.0,875.0,44.0,2755.0,556.0,3047.0,223.0,934.0,373.0,34057.0,7410.0,197.0,912.0,139.0,151.0,16.0,1249.0,91.0,108.0
29107,32697.0,14851.0,12711.0,7066.0,460.0,2236.0,2254.0,2603.0,6098.0,7441.0,4656.0,535.0,48.0,2710.0,399.0,1315.0,208.0,564.0,634.0,25729.0,5582.0,767.0,1009.0,236.0,62.0,68.0,478.0,90.0,128.0
29109,38241.0,16700.0,14849.0,11786.0,1405.0,3584.0,3861.0,5193.0,6905.0,9716.0,6793.0,860.0,598.0,4290.0,226.0,1908.0,503.0,763.0,577.0,30578.0,6407.0,122.0,2911.0,35.0,256.0,45.0,894.0,27.0,134.0
29111,9898.0,4544.0,3597.0,2727.0,234.0,700.0,827.0,917.0,1854.0,2239.0,1420.0,142.0,24.0,746.0,56.0,636.0,81.0,232.0,858.0,7599.0,1886.0,386.0,92.0,4.0,68.0,38.0,158.0,0.0,41.0
29113,57590.0,21821.0,19818.0,10411.0,1152.0,4060.0,3836.0,4180.0,7806.0,14652.0,8591.0,1415.0,82.0,4071.0,502.0,3488.0,264.0,752.0,786.0,44133.0,6359.0,1210.0,1459.0,88.0,125.0,12.0,1156.0,21.0,114.0
29115,12004.0,6382.0,5002.0,2933.0,115.0,797.0,895.0,1147.0,2546.0,2829.0,1637.0,317.0,32.0,627.0,67.0,376.0,63.0,198.0,158.0,10747.0,2897.0,72.0,306.0,43.0,26.0,7.0,173.0,0.0,52.0
29117,14969.0,6841.0,5907.0,3233.0,167.0,1195.0,1312.0,1692.0,2982.0,3170.0,1877.0,414.0,15.0,1165.0,139.0,532.0,75.0,322.0,1383.0,12884.0,3544.0,401.0,288.0,96.0,67.0,5.0,308.0,0.0,29.0
29119,22882.0,9992.0,8393.0,7961.0,430.0,1778.0,3129.0,4815.0,3566.0,5901.0,2910.0,644.0,848.0,6305.0,144.0,2562.0,668.0,408.0,185.0,19344.0,9457.0,428.0,2626.0,339.0,614.0,587.0,1566.0,145.0,50.0
29121,15154.0,7698.0,5908.0,3231.0,307.0,1265.0,1104.0,1427.0,3388.0,3551.0,2670.0,341.0,57.0,1024.0,157.0,892.0,99.0,479.0,269.0,12185.0,3615.0,266.0,233.0,112.0,94.0,4.0,302.0,13.0,80.0
29123,12176.0,5984.0,4851.0,2790.0,230.0,1087.0,1185.0,1706.0,2296.0,2840.0,2951.0,243.0,13.0,651.0,224.0,659.0,144.0,330.0,188.0,10273.0,2501.0,77.0,289.0,43.0,29.0,0.0,213.0,0.0,44.0
29125,8791.0,4609.0,3808.0,2261.0,261.0,750.0,1027.0,1218.0,1905.0,1802.0,1558.0,200.0,96.0,412.0,48.0,676.0,69.0,295.0,104.0,5337.0,2028.0,27.0,291.0,29.0,25.0,0.0,37.0,3.0,36.0
29127,28572.0,13069.0,11537.0,7713.0,536.0,2278.0,2050.0,2067.0,5023.0,6740.0,3938.0,817.0,9.0,2898.0,714.0,614.0,134.0,744.0,1539.0,28509.0,3683.0,1243.0,525.0,153.0,58.0,41.0,823.0,55.0,64.0
29129,3623.0,2124.0,1333.0,888.0,57.0,269.0,273.0,503.0,786.0,877.0,552.0,52.0,17.0,222.0,53.0,199.0,27.0,59.0,74.0,3080.0,770.0,13.0,95.0,19.0,0.0,0.0,95.0,0.0,10.0
29131,25369.0,12942.0,10452.0,5892.0,728.0,2032.0,2192.0,2920.0,4800.0,5981.0,4215.0,318.0,33.0,1331.0,676.0,1648.0,254.0,381.0,347.0,21532.0,4517.0,135.0,505.0,217.0,86.0,14.0,374.0,0.0,88.0
29133,13328.0,5734.0,4998.0,4853.0,394.0,1451.0,2179.0,1308.0,2450.0,2792.0,2858.0,400.0,109.0,3938.0,72.0,372.0,40.0,789.0,1691.0,10679.0,2325.0,3341.0,308.0,5.0,68.0,6.0,210.0,0.0,54.0
29135,15907.0,6164.0,5450.0,2616.0,285.0,934.0,1574.0,2233.0,2574.0,3967.0,1911.0,329.0,168.0,1697.0,75.0,489.0,138.0,377.0,1415.0,12034.0,3830.0,577.0,788.0,35.0,107.0,0.0,189.0,1.0,48.0
29137,8630.0,4854.0,3731.0,2268.0,77.0,766.0,619.0,851.0,2023.0,1869.0,1296.0,186.0,18.0,650.0,125.0,950.0,41.0,327.0,156.0,6688.0,1689.0,277.0,146.0,44.0,61.0,12.0,91.0,19.0,28.0
29139,11414.0,6252.0,4995.0,2924.0,141.0,850.0,1056.0,1082.0,2335.0,2512.0,2047.0,385.0,26.0,755.0,96.0,902.0,150.0,175.0,350.0,8104.0,2501.0,182.0,244.0,10.0,3.0,1.0,315.0,0.0,71.0
29141,20438.0,15592.0,7639.0,6499.0,315.0,1698.0,3140.0,4652.0,4788.0,4670.0,3947.0,318.0,117.0,1228.0,319.0,2670.0,110.0,894.0,410.0,16050.0,6504.0,198.0,472.0,132.0,75.0,0.0,351.0,0.0,81.0
29143,17275.0,8609.0,7281.0,5962.0,487.0,1469.0,2236.0,2312.0,3266.0,4013.0,3541.0,775.0,28.0,3600.0,101.0,1091.0,162.0,614.0,344.0,16037.0,2777.0,2715.0,335.0,0.0,34.0,0.0,516.0,0.0,68.0
29145,58288.0,24787.0,22123.0,13831.0,1344.0,4561.0,4786.0,7747.0,10629.0,13930.0,8317.0,852.0,576.0,9464.0,806.0,3330.0,546.0,1111.0,1070.0,53468.0,9571.0,555.0,3198.0,816.0,1084.0,634.0,3141.0,36.0,180.0
