,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths,"Deaths per 100,000 Population",C-E_TOTPOP,C-E_HU,C-E_HH,C-E_POV,C-E_UNEMP,C-E_NOHSDP,C-E_AGE65,C-E_AGE17,C-E_DISABL,C-E_SNGPNT,C-E_MINRTY,C-E_LIMENG,C-E_MUNIT,C-E_MOBILE,C-E_CROWD,C-E_NOVEH,C-E_GROUPQ,C-E_UNINSUR,C-E_DAYPOP,C-Deaths,"C-Deaths per 100,000 Population",Risk Category
51810_2016,449733.0,182016.0,167509.0,35924.0,13271.0,20447.0,55257.0,102788.0,43855.0,17594.0,166992.0,5774.0,19354.0,1783.0,2190.0,6617.0,10814.0,39686.0,413541.0,619.0,137.63722030627062,4110.0,2174.0,2213.0,-155.0,-924.0,1138.0,4445.0,-1298.0,2140.0,448.0,4733.0,397.0,1354.0,-136.0,83.0,133.0,203.0,-4425.0,34462.0,13.0,1.6478301715603152,0
51810_2018,450135.0,183906.0,169290.0,33485.0,11221.0,20860.0,59534.0,101052.0,46125.0,16670.0,170847.0,5640.0,19905.0,1934.0,2076.0,6906.0,10530.0,34891.0,362393.0,680.0,151.065791373699,402.0,1890.0,1781.0,-2439.0,-2050.0,413.0,4277.0,-1736.0,2270.0,-924.0,3855.0,-134.0,551.0,151.0,-114.0,289.0,-284.0,-4795.0,-51148.0,61.0,13.42857106742838,0
51810_2020,450882.0,185735.0,172452.0,56005.0,10224.0,18454.0,63991.0,99896.0,48643.0,12620.0,175611.0,5599.0,20602.0,1939.0,2336.0,7611.0,9520.0,31512.0,412345.0,716.0,158.7998633788885,747.0,1829.0,3162.0,22520.0,-997.0,-2406.0,4457.0,-1156.0,2518.0,-4050.0,4764.0,-41.0,697.0,5.0,260.0,705.0,-1010.0,-3379.0,49952.0,36.0,7.734072005189489,0
51820_2016,21366.0,9946.0,9044.0,3351.0,531.0,2013.0,3790.0,4998.0,3140.0,1222.0,4826.0,302.0,946.0,255.0,171.0,803.0,173.0,3300.0,22307.0,60.0,280.81999438360015,189.0,135.0,166.0,-978.0,-258.0,-200.0,104.0,-59.0,-52.0,170.0,295.0,160.0,-16.0,87.0,4.0,-141.0,5.0,348.0,3480.0,-7.0,-35.56098498080462,1
51820_2018,21926.0,10013.0,9144.0,3766.0,483.0,2031.0,4009.0,5103.0,3196.0,1033.0,5266.0,251.0,889.0,217.0,140.0,769.0,175.0,2802.0,21928.0,57.0,259.96533795493934,560.0,67.0,100.0,415.0,-48.0,18.0,219.0,105.0,56.0,-189.0,440.0,-51.0,-57.0,-38.0,-31.0,-34.0,2.0,-498.0,-379.0,-3.0,-20.854656428660803,1
51820_2020,22300.0,10059.0,9169.0,5807.0,512.0,2032.0,3914.0,5107.0,3803.0,909.0,5686.0,258.0,1016.0,123.0,134.0,542.0,182.0,2220.0,21658.0,70.0,313.9013452914798,374.0,46.0,25.0,2041.0,29.0,1.0,-95.0,4.0,607.0,-124.0,420.0,7.0,127.0,-94.0,-6.0,-227.0,7.0,-582.0,-270.0,13.0,53.936007336540456,1
51830_2016,14988.0,5078.0,4627.0,2476.0,605.0,389.0,2272.0,1648.0,1344.0,249.0,4689.0,131.0,978.0,0.0,138.0,446.0,4082.0,775.0,27776.0,14.0,93.40805978115826,587.0,127.0,262.0,396.0,203.0,-186.0,171.0,105.0,314.0,-129.0,316.0,-124.0,31.0,0.0,82.0,147.0,-175.0,-341.0,-2890.0,-13.0,-94.07892028967017,0
51830_2018,14788.0,5194.0,4670.0,2356.0,488.0,317.0,2195.0,1617.0,1570.0,364.0,4728.0,43.0,1060.0,0.0,70.0,420.0,4250.0,849.0,25219.0,15.0,101.43359480659994,-200.0,116.0,43.0,-120.0,-117.0,-72.0,-77.0,-31.0,226.0,115.0,39.0,-88.0,82.0,0.0,-68.0,-26.0,168.0,74.0,-2557.0,1.0,8.025535025441684,0
51830_2020,15034.0,5271.0,4485.0,2382.0,355.0,522.0,2417.0,1661.0,1509.0,291.0,4820.0,210.0,1026.0,9.0,60.0,289.0,4492.0,1252.0,27614.0,21.0,139.6833843288546,246.0,77.0,-185.0,26.0,-133.0,205.0,222.0,44.0,-61.0,-73.0,92.0,167.0,-34.0,9.0,-10.0,-131.0,242.0,403.0,2395.0,6.0,38.24978952225466,0
51840_2016,27349.0,11908.0,10596.0,3847.0,692.0,2987.0,4139.0,6163.0,3832.0,1074.0,8853.0,1583.0,1552.0,82.0,485.0,1137.0,995.0,4483.0,42523.0,54.0,197.44780430728727,318.0,-5.0,-96.0,-201.0,-292.0,15.0,326.0,32.0,363.0,-5.0,267.0,41.0,-102.0,7.0,118.0,-125.0,9.0,-15.0,2540.0,-3.0,-13.421197949380996,1
51840_2018,27789.0,11896.0,10554.0,4004.0,535.0,3106.0,4341.0,6368.0,4083.0,1161.0,9347.0,1433.0,1351.0,44.0,265.0,939.0,1023.0,4281.0,41322.0,61.0,219.51131742775917,440.0,-12.0,-42.0,157.0,-157.0,119.0,202.0,205.0,251.0,87.0,494.0,-150.0,-201.0,-38.0,-220.0,-198.0,28.0,-202.0,-1201.0,7.0,22.063513120471896,1
51840_2020,27912.0,11980.0,10669.0,6340.0,779.0,2564.0,4669.0,6358.0,4430.0,820.0,9810.0,1126.0,1752.0,140.0,232.0,783.0,1054.0,2931.0,41912.0,58.0,207.79593006592148,123.0,84.0,115.0,2336.0,244.0,-542.0,328.0,-10.0,347.0,-341.0,463.0,-307.0,401.0,96.0,-33.0,-156.0,31.0,-1350.0,590.0,-3.0,-11.715387361837685,1
53001_2016,19100.0,6313.0,5733.0,4322.0,507.0,3554.0,1982.0,6718.0,1850.0,684.0,12287.0,3129.0,282.0,1228.0,728.0,266.0,276.0,3808.0,19430.0,25.0,130.89005235602093,149.0,49.0,-94.0,-26.0,-570.0,51.0,60.0,88.0,36.0,-56.0,341.0,-203.0,29.0,-143.0,-13.0,9.0,-12.0,-669.0,628.0,-2.0,-11.58264037787174,0
53001_2018,19452.0,6527.0,5881.0,4830.0,530.0,3778.0,2103.0,6841.0,2171.0,829.0,12741.0,3026.0,300.0,1349.0,759.0,350.0,265.0,3759.0,18240.0,20.0,102.81719103434094,352.0,214.0,148.0,508.0,23.0,224.0,121.0,123.0,321.0,145.0,454.0,-103.0,18.0,121.0,31.0,84.0,-11.0,-49.0,-1190.0,-5.0,-28.072861321679994,0
53001_2020,19702.0,6684.0,6035.0,6722.0,522.0,3351.0,2194.0,6943.0,2307.0,595.0,13123.0,2759.0,357.0,1565.0,619.0,343.0,258.0,3105.0,19867.0,16.0,81.21002943863567,250.0,157.0,154.0,1892.0,-8.0,-427.0,91.0,102.0,136.0,-234.0,382.0,-267.0,57.0,216.0,-140.0,-7.0,-7.0,-654.0,1627.0,-4.0,-21.607161595705264,0
53003_2016,22113.0,9847.0,9297.0,3154.0,866.0,1575.0,4605.0,4600.0,4176.0,804.0,1883.0,44.0,431.0,1205.0,193.0,585.0,213.0,2179.0,18654.0,45.0,203.5002035002035,158.0,-11.0,-108.0,-156.0,13.0,-169.0,198.0,-55.0,120.0,-72.0,101.0,-17.0,109.0,-33.0,-71.0,9.0,-67.0,-647.0,331.0,-9.0,-42.45743712835491,1
53003_2018,22337.0,10022.0,9171.0,2858.0,711.0,1615.0,4950.0,4641.0,4271.0,791.0,2035.0,72.0,449.0,1293.0,175.0,403.0,225.0,1617.0,19055.0,64.0,286.52012356180325,224.0,175.0,-126.0,-296.0,-155.0,40.0,345.0,41.0,95.0,-13.0,152.0,28.0,18.0,88.0,-18.0,-182.0,12.0,-562.0,401.0,19.0,83.01992006159975,1
53003_2020,22636.0,10078.0,9286.0,5861.0,597.0,1472.0,5276.0,4619.0,4132.0,320.0,2324.0,111.0,414.0,1090.0,177.0,320.0,229.0,1388.0,19753.0,68.0,300.4064322318431,299.0,56.0,115.0,3003.0,-114.0,-143.0,326.0,-22.0,-139.0,-471.0,289.0,39.0,-35.0,-203.0,2.0,-83.0,4.0,-229.0,698.0,4.0,13.886308670039853,1
53005_2016,187519.0,72262.0,68418.0,25797.0,5868.0,12475.0,25080.0,50288.0,24385.0,6730.0,52157.0,6836.0,7830.0,7060.0,2720.0,3240.0,1814.0,19367.0,189664.0,293.0,156.25083324889746,5466.0,1656.0,1793.0,1125.0,-477.0,-677.0,2323.0,1400.0,2982.0,578.0,3655.0,0.0,108.0,-494.0,465.0,37.0,111.0,-6099.0,19088.0,18.0,5.195920668495063,0
53005_2018,194168.0,75108.0,70983.0,24592.0,4767.0,12365.0,27443.0,52052.0,27148.0,6340.0,56415.0,7241.0,8308.0,7369.0,2372.0,3277.0,1598.0,14714.0,186701.0,313.0,161.20060978122038,6649.0,2846.0,2565.0,-1205.0,-1101.0,-110.0,2363.0,1764.0,2763.0,-390.0,4258.0,405.0,478.0,309.0,-348.0,37.0,-216.0,-4653.0,-2963.0,20.0,4.949776532322915,0
53005_2020,200715.0,77486.0,73073.0,35621.0,5041.0,11709.0,29916.0,53388.0,28153.0,5056.0,61001.0,7239.0,9136.0,6771.0,1725.0,3050.0,1541.0,14148.0,205030.0,351.0,174.87482250952843,6547.0,2378.0,2090.0,11029.0,274.0,-656.0,2473.0,1336.0,1005.0,-1284.0,4586.0,-2.0,828.0,-598.0,-647.0,-227.0,-57.0,-566.0,18329.0,38.0,13.67421272830805,0
53007_2016,74761.0,36187.0,27200.0,9318.0,2451.0,8716.0,13056.0,18085.0,8766.0,2243.0,23295.0,4159.0,3207.0,3854.0,918.0,2082.0,1260.0,10210.0,82037.0,103.0,137.7723679458541,1097.0,432.0,17.0,-1477.0,-828.0,886.0,1126.0,-41.0,356.0,-119.0,796.0,317.0,499.0,-67.0,-77.0,-52.0,61.0,-3961.0,-1095.0,-38.0,-53.63727584215633,0
53007_2018,75757.0,37311.0,28038.0,8695.0,1926.0,8575.0,13790.0,18122.0,10509.0,2148.0,24165.0,4869.0,3713.0,3450.0,889.0,1580.0,1313.0,6674.0,78062.0,147.0,194.04147471520784,996.0,1124.0,838.0,-623.0,-525.0,-141.0,734.0,37.0,1743.0,-95.0,870.0,710.0,506.0,-404.0,-29.0,-502.0,53.0,-3536.0,-3975.0,44.0,56.269106769353726,1
53007_2020,76653.0,38193.0,29383.0,15060.0,1377.0,8569.0,14667.0,18004.0,12582.0,1745.0,24892.0,5023.0,3961.0,3707.0,1275.0,1374.0,1362.0,6941.0,81861.0,139.0,181.33667305911052,896.0,882.0,1345.0,6365.0,-549.0,-6.0,877.0,-118.0,2073.0,-403.0,727.0,154.0,248.0,257.0,386.0,-206.0,49.0,267.0,3799.0,-8.0,-12.704801656097317,1
53009_2016,72969.0,35879.0,31438.0,11273.0,2854.0,4434.0,19650.0,12889.0,14583.0,2216.0,11961.0,675.0,2050.0,4843.0,646.0,2187.0,1168.0,7892.0,73604.0,199.0,272.7185517137415,945.0,189.0,475.0,622.0,-391.0,-124.0,1290.0,15.0,206.0,-5.0,468.0,33.0,-231.0,-401.0,174.0,-35.0,-158.0,-1911.0,4747.0,-15.0,-24.404629448093488,1
53009_2018,74487.0,36805.0,32732.0,11635.0,2385.0,4112.0,20891.0,12968.0,14597.0,2384.0,12698.0,758.0,2200.0,4623.0,802.0,2122.0,1159.0,6542.0,74199.0,201.0,269.84574489508236,1518.0,926.0,1294.0,362.0,-469.0,-322.0,1241.0,79.0,14.0,168.0,737.0,83.0,150.0,-220.0,156.0,-65.0,-9.0,-1350.0,595.0,2.0,-2.8728068186591145,1
53009_2020,76482.0,37367.0,33197.0,16521.0,2095.0,4648.0,22592.0,12970.0,15297.0,1506.0,13643.0,468.0,2554.0,4641.0,635.0,2286.0,969.0,5685.0,76749.0,220.0,287.64938155382964,1995.0,562.0,465.0,4886.0,-290.0,536.0,1701.0,2.0,700.0,-878.0,945.0,-290.0,354.0,18.0,-167.0,164.0,-190.0,-857.0,2550.0,19.0,17.80363665874728,1
53011_2016,450893.0,172874.0,164354.0,45773.0,16170.0,24868.0,61930.0,113667.0,56355.0,14497.0,90086.0,12114.0,17663.0,8334.0,4758.0,7568.0,3932.0,41557.0,411614.0,637.0,141.27520276429217,12621.0,3354.0,3862.0,-5488.0,-5766.0,-566.0,6698.0,486.0,1900.0,-596.0,5720.0,-399.0,468.0,303.0,280.0,-800.0,263.0,-12622.0,33829.0,-2.0,-4.5246658104741755,0
53011_2018,465384.0,179523.0,171522.0,42895.0,12639.0,23932.0,67720.0,114644.0,56633.0,13354.0,98107.0,10924.0,19138.0,8104.0,5081.0,7772.0,4075.0,28926.0,389343.0,751.0,161.37211421106014,14491.0,6649.0,7168.0,-2878.0,-3531.0,-936.0,5790.0,977.0,278.0,-1143.0,8021.0,-1190.0,1475.0,-230.0,323.0,204.0,143.0,-12631.0,-22271.0,114.0,20.09691144676796,0
53011_2020,481950.0,186317.0,178478.0,72700.0,12532.0,22986.0,74453.0,115360.0,57763.0,9648.0,108574.0,12005.0,20084.0,7528.0,5827.0,8130.0,4110.0,29330.0,439195.0,774.0,160.59757236227824,16566.0,6794.0,6956.0,29805.0,-107.0,-946.0,6733.0,716.0,1130.0,-3706.0,10467.0,1081.0,946.0,-576.0,746.0,358.0,35.0,404.0,49852.0,23.0,-0.7745418487818938,0
53013_2016,3971.0,2113.0,1689.0,577.0,159.0,298.0,1055.0,742.0,793.0,111.0,480.0,58.0,23.0,220.0,44.0,148.0,96.0,301.0,3492.0,14.0,352.5560312263913,-60.0,-19.0,-17.0,-113.0,34.0,-50.0,59.0,-60.0,9.0,-46.0,38.0,29.0,1.0,-45.0,-12.0,22.0,4.0,-120.0,-494.0,4.0,104.47863107754489,1
53013_2018,4001.0,2158.0,1758.0,456.0,83.0,245.0,1093.0,786.0,927.0,88.0,562.0,73.0,15.0,174.0,13.0,149.0,88.0,194.0,3514.0,10.0,249.93751562109475,30.0,45.0,69.0,-121.0,-76.0,-53.0,38.0,44.0,134.0,-23.0,82.0,15.0,-8.0,-46.0,-31.0,1.0,-8.0,-107.0,22.0,-4.0,-102.61851560529658,1
53013_2020,4024.0,2174.0,1795.0,641.0,34.0,363.0,1157.0,691.0,806.0,93.0,611.0,93.0,18.0,225.0,7.0,129.0,76.0,264.0,3612.0,20.0,497.0178926441352,23.0,16.0,37.0,185.0,-49.0,118.0,64.0,-95.0,-121.0,5.0,49.0,20.0,3.0,51.0,-6.0,-20.0,-12.0,70.0,98.0,10.0,247.08037702304046,1
53015_2016,102854.0,43519.0,39671.0,17070.0,4423.0,8538.0,18466.0,23721.0,20473.0,3571.0,15841.0,1505.0,3486.0,4851.0,842.0,2988.0,1223.0,9258.0,103484.0,261.0,253.7577537091411,782.0,68.0,-94.0,-1441.0,-1739.0,-422.0,1331.0,-231.0,579.0,-409.0,675.0,225.0,-261.0,-429.0,-182.0,40.0,4.0,-3529.0,260.0,40.0,37.243920336619766,1
53015_2018,105112.0,44419.0,41397.0,16610.0,3701.0,8381.0,19408.0,24114.0,21713.0,4004.0,16981.0,1186.0,3531.0,4439.0,1221.0,3046.0,1282.0,6074.0,104391.0,222.0,211.2032879214552,2258.0,900.0,1726.0,-460.0,-722.0,-157.0,942.0,393.0,1240.0,433.0,1140.0,-319.0,45.0,-412.0,379.0,58.0,59.0,-3184.0,907.0,-39.0,-42.5544657876859,1
53015_2020,108399.0,44970.0,42354.0,22194.0,3119.0,7652.0,20636.0,24675.0,21254.0,2527.0,19138.0,1020.0,4433.0,3889.0,1162.0,2788.0,1252.0,5323.0,108809.0,291.0,268.45266100240775,3287.0,551.0,957.0,5584.0,-582.0,-729.0,1228.0,561.0,-459.0,-1477.0,2157.0,-166.0,902.0,-550.0,-59.0,-258.0,-30.0,-751.0,4418.0,69.0,57.24937308095255,1
53017_2016,40101.0,16278.0,14348.0,5330.0,967.0,4948.0,6308.0,10615.0,6928.0,1506.0,13924.0,2912.0,594.0,2981.0,1032.0,584.0,348.0,5655.0,33331.0,70.0,174.5592379242413,918.0,178.0,208.0,-767.0,-548.0,-112.0,474.0,132.0,601.0,81.0,864.0,-115.0,60.0,-171.0,-54.0,141.0,-10.0,-2127.0,579.0,8.0,16.327351647029246,0
53017_2018,41371.0,16807.0,15064.0,5459.0,787.0,4919.0,6848.0,10852.0,7905.0,1599.0,14684.0,2925.0,711.0,3042.0,980.0,609.0,369.0,4277.0,33824.0,59.0,142.61197457155978,1270.0,529.0,716.0,129.0,-180.0,-29.0,540.0,237.0,977.0,93.0,760.0,13.0,117.0,61.0,-52.0,25.0,21.0,-1378.0,493.0,-11.0,-31.947263352681517,0
53017_2020,42520.0,17234.0,15435.0,8638.0,865.0,4890.0,7453.0,10964.0,8325.0,1114.0,15646.0,3378.0,894.0,2676.0,743.0,706.0,378.0,4707.0,35350.0,77.0,181.0912511759172,1149.0,427.0,371.0,3179.0,78.0,-29.0,605.0,112.0,420.0,-485.0,962.0,453.0,183.0,-366.0,-237.0,97.0,9.0,430.0,1526.0,18.0,38.47927660435741,1
53019_2016,7639.0,4408.0,3039.0,1771.0,268.0,699.0,1682.0,1435.0,1912.0,232.0,2003.0,60.0,51.0,1054.0,62.0,172.0,230.0,901.0,6865.0,18.0,235.63293624820002,-18.0,14.0,-73.0,51.0,-111.0,1.0,137.0,-11.0,163.0,-31.0,30.0,-8.0,-15.0,-46.0,-25.0,-10.0,-44.0,-273.0,0.0,1.0,13.61386872828362,1
53019_2018,7576.0,4503.0,3097.0,1406.0,221.0,792.0,1833.0,1353.0,1922.0,252.0,2013.0,73.0,50.0,788.0,154.0,164.0,206.0,608.0,6697.0,19.0,250.791974656811,-63.0,95.0,58.0,-365.0,-47.0,93.0,151.0,-82.0,10.0,20.0,10.0,13.0,-1.0,-266.0,92.0,-8.0,-24.0,-293.0,-168.0,1.0,15.159038408610968,1
53019_2020,7643.0,4541.0,3175.0,2386.0,203.0,605.0,2095.0,1240.0,2145.0,129.0,2059.0,126.0,77.0,903.0,129.0,192.0,206.0,517.0,6950.0,22.0,287.8450870077195,67.0,38.0,78.0,980.0,-18.0,-187.0,262.0,-113.0,223.0,-123.0,46.0,53.0,27.0,115.0,-25.0,28.0,0.0,-91.0,253.0,3.0,37.05311235090849,1
53021_2016,87810.0,26386.0,25157.0,14019.0,2724.0,13182.0,7106.0,29395.0,8556.0,3877.0,51276.0,11430.0,1997.0,3153.0,2583.0,1276.0,2284.0,14811.0,90702.0,56.0,63.77405762441635,3302.0,783.0,950.0,-2145.0,-165.0,-181.0,724.0,893.0,1598.0,260.0,2953.0,-132.0,-283.0,-215.0,-18.0,-165.0,324.0,-1645.0,9079.0,-15.0,-20.24165686415278,0
53021_2018,90660.0,27571.0,26316.0,13867.0,2345.0,13130.0,7860.0,29917.0,9894.0,3875.0,53763.0,11904.0,1832.0,2963.0,2619.0,990.0,2283.0,13174.0,88314.0,79.0,87.1387602029561,2850.0,1185.0,1159.0,-152.0,-379.0,-52.0,754.0,522.0,1338.0,-2.0,2487.0,474.0,-165.0,-190.0,36.0,-286.0,-1.0,-1637.0,-2388.0,23.0,23.364702578539756,0
53021_2020,93681.0,28618.0,27263.0,21245.0,2502.0,12665.0,8925.0,30430.0,11400.0,2433.0,56331.0,11556.0,2386.0,2511.0,2125.0,1158.0,2289.0,12908.0,96085.0,90.0,96.07070804111827,3021.0,1047.0,947.0,7378.0,157.0,-465.0,1065.0,513.0,1506.0,-1442.0,2568.0,-348.0,554.0,-452.0,-494.0,168.0,6.0,-266.0,7771.0,11.0,8.93194783816216,0
53025_2016,92530.0,35534.0,29783.0,15441.0,3804.0,13793.0,11637.0,27909.0,11390.0,3275.0,41166.0,11112.0,1816.0,9773.0,2063.0,1633.0,1038.0,15849.0,93551.0,149.0,161.02885550632226,1072.0,248.0,-450.0,-2107.0,-1044.0,569.0,465.0,68.0,1079.0,-148.0,1291.0,510.0,-6.0,261.0,137.0,-94.0,-147.0,-2456.0,4449.0,9.0,7.953126756513598,0
53025_2018,94860.0,36982.0,30651.0,13543.0,2442.0,13685.0,12526.0,28302.0,11475.0,3046.0,43383.0,10863.0,2303.0,9728.0,1878.0,1440.0,966.0,12778.0,93376.0,169.0,178.157284419144,2330.0,1448.0,868.0,-1898.0,-1362.0,-108.0,889.0,393.0,85.0,-229.0,2217.0,-249.0,487.0,-45.0,-185.0,-193.0,-72.0,-3071.0,-175.0,20.0,17.128428912821732,1
53025_2020,96648.0,38083.0,31908.0,25975.0,2555.0,12637.0,13428.0,28520.0,12297.0,2485.0,45738.0,9320.0,2449.0,9933.0,1833.0,1568.0,940.0,11327.0,96833.0,158.0,163.47984438374306,1788.0,1101.0,1257.0,12432.0,113.0,-1048.0,902.0,218.0,822.0,-561.0,2355.0,-1543.0,146.0,205.0,-45.0,128.0,-26.0,-1451.0,3457.0,-11.0,-14.677440035400934,0
53027_2016,71233.0,35278.0,27472.0,11269.0,3664.0,5970.0,13428.0,14992.0,13054.0,2570.0,14245.0,1524.0,2102.0,4054.0,791.0,1860.0,3063.0,9146.0,69460.0,160.0,224.61499585866102,-501.0,70.0,154.0,-1593.0,-938.0,-860.0,901.0,-173.0,-228.0,40.0,289.0,-315.0,106.0,-295.0,46.0,-46.0,-104.0,-2516.0,-1772.0,5.0,8.538937085973032,1
53027_2018,71967.0,36005.0,28263.0,10980.0,2500.0,5761.0,14607.0,14957.0,13648.0,2481.0,14658.0,1349.0,2175.0,4311.0,627.0,1975.0,2951.0,5834.0,71616.0,184.0,255.6727388942154,734.0,727.0,791.0,-289.0,-1164.0,-209.0,1179.0,-35.0,594.0,-89.0,413.0,-175.0,73.0,257.0,-164.0,115.0,-112.0,-3312.0,2156.0,24.0,31.05774303555438,1
53027_2020,73769.0,36572.0,29433.0,16886.0,1944.0,5428.0,15990.0,14957.0,14121.0,1391.0,15319.0,1168.0,2326.0,4065.0,968.0,1864.0,3489.0,4810.0,73463.0,199.0,269.7610107226613,1802.0,567.0,1170.0,5906.0,-556.0,-333.0,1383.0,0.0,473.0,-1090.0,661.0,-181.0,151.0,-246.0,341.0,-111.0,538.0,-1024.0,1847.0,15.0,14.088271828445897,1
53029_2016,80113.0,40711.0,33388.0,7362.0,2675.0,3012.0,17852.0,15216.0,11313.0,2205.0,15454.0,632.0,1395.0,3388.0,520.0,1484.0,2046.0,5568.0,66474.0,154.0,192.22847727584787,1162.0,253.0,568.0,-177.0,-753.0,118.0,1826.0,-397.0,1060.0,256.0,902.0,171.0,-135.0,-319.0,125.0,156.0,194.0,-1769.0,1758.0,7.0,6.037042081866787,1
53029_2018,81636.0,41556.0,34364.0,6810.0,2099.0,2793.0,19138.0,15070.0,11718.0,2034.0,16741.0,524.0,1393.0,3281.0,449.0,1260.0,2112.0,4160.0,65020.0,201.0,246.21490518888726,1523.0,845.0,976.0,-552.0,-576.0,-219.0,1286.0,-146.0,405.0,-171.0,1287.0,-108.0,-2.0,-107.0,-71.0,-224.0,66.0,-1408.0,-1454.0,47.0,53.98642791303939,1
53029_2020,84187.0,42270.0,35326.0,11602.0,1992.0,2730.0,20675.0,15275.0,11933.0,1353.0,17998.0,471.0,1444.0,3162.0,678.0,1248.0,2580.0,3699.0,69675.0,171.0,203.11924643947404,2551.0,714.0,962.0,4792.0,-107.0,-63.0,1537.0,205.0,215.0,-681.0,1257.0,-53.0,51.0,-119.0,229.0,-12.0,468.0,-461.0,4655.0,-30.0,-43.09565874941322,1
53031_2016,30333.0,17969.0,13561.0,3541.0,918.0,1352.0,9598.0,4150.0,4962.0,572.0,3421.0,188.0,678.0,2312.0,102.0,637.0,813.0,2420.0,29535.0,68.0,224.17828767349093,355.0,106.0,26.0,-125.0,-465.0,6.0,935.0,-105.0,-207.0,-23.0,58.0,89.0,23.0,173.0,-44.0,-45.0,-57.0,-1160.0,2484.0,2.0,4.01683594222132,1
53031_2018,30856.0,18458.0,14239.0,4002.0,782.0,1353.0,10559.0,3926.0,5168.0,573.0,3494.0,135.0,697.0,2299.0,165.0,610.0,804.0,1799.0,28970.0,96.0,311.122634171636,523.0,489.0,678.0,461.0,-136.0,1.0,961.0,-224.0,206.0,1.0,73.0,-53.0,19.0,-13.0,63.0,-27.0,-9.0,-621.0,-565.0,28.0,86.94434649814505,1
53031_2020,31825.0,18794.0,15051.0,6018.0,861.0,996.0,11599.0,3828.0,5729.0,466.0,4065.0,240.0,630.0,2286.0,186.0,647.0,786.0,1635.0,29330.0,84.0,263.94344069128044,969.0,336.0,812.0,2016.0,79.0,-357.0,1040.0,-98.0,561.0,-107.0,571.0,105.0,-67.0,-13.0,21.0,37.0,-18.0,-164.0,360.0,-12.0,-47.179193480355536,1
53033_2016,2079550.0,882655.0,831995.0,219317.0,64711.0,110490.0,252941.0,434553.0,198561.0,53838.0,785191.0,93268.0,234125.0,17731.0,26753.0,82117.0,36343.0,171609.0,2392962.0,2668.0,128.29698732898945,70553.0,18910.0,23266.0,-14141.0,-17050.0,-124.0,20524.0,9654.0,7097.0,-914.0,51662.0,357.0,12963.0,-337.0,3341.0,3993.0,482.0,-50565.0,250458.0,102.0,0.5715601630952278,0
53033_2018,2163257.0,917904.0,865627.0,203702.0,55432.0,108078.0,274609.0,445378.0,205142.0,53739.0,855746.0,94471.0,256076.0,17434.0,31712.0,87191.0,36590.0,122097.0,2094615.0,2661.0,123.00896287403668,83707.0,35249.0,33632.0,-15615.0,-9279.0,-2412.0,21668.0,10825.0,6581.0,-99.0,70555.0,1203.0,21951.0,-297.0,4959.0,5074.0,247.0,-49512.0,-298347.0,-7.0,-5.288024454952762,0
53033_2020,2225064.0,952344.0,900061.0,285879.0,54603.0,104895.0,293222.0,449242.0,215852.0,39335.0,929663.0,97307.0,278199.0,15882.0,35204.0,94808.0,37874.0,117336.0,2564695.0,2767.0,124.35597358098464,61807.0,34440.0,34434.0,82177.0,-829.0,-3183.0,18613.0,3864.0,10710.0,-14404.0,73917.0,2836.0,22123.0,-1552.0,3492.0,7617.0,1284.0,-4761.0,470080.0,106.0,1.3470107069479553,0
53035_2016,257488.0,109217.0,98250.0,26110.0,8223.0,10011.0,40926.0,54203.0,38213.0,8021.0,57323.0,1456.0,9684.0,9306.0,1871.0,5481.0,7153.0,18815.0,243705.0,481.0,186.8048219722861,3874.0,935.0,257.0,-748.0,-2403.0,-123.0,3942.0,-609.0,1828.0,-271.0,1920.0,-761.0,344.0,265.0,148.0,50.0,-78.0,-5550.0,17500.0,89.0,32.23922228141731,1
53035_2018,262475.0,111801.0,101662.0,24772.0,6227.0,10152.0,44246.0,54365.0,37896.0,8022.0,60267.0,1527.0,10789.0,8420.0,1924.0,5515.0,6992.0,12448.0,238537.0,461.0,175.63577483569864,4987.0,2584.0,3412.0,-1338.0,-1996.0,141.0,3320.0,162.0,-317.0,1.0,2944.0,71.0,1105.0,-886.0,53.0,34.0,-161.0,-6367.0,-5168.0,-20.0,-11.169047136587466,0
53035_2020,268945.0,113730.0,105758.0,37057.0,5341.0,9631.0,48063.0,54803.0,37275.0,5812.0,64460.0,1704.0,11096.0,7075.0,1749.0,4979.0,8501.0,11924.0,242172.0,457.0,169.9232185019242,6470.0,1929.0,4096.0,12285.0,-886.0,-521.0,3817.0,438.0,-621.0,-2210.0,4193.0,177.0,307.0,-1345.0,-175.0,-536.0,1509.0,-524.0,3635.0,-4.0,-5.712556333774444,0
